GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06037106111,06037106111,"Census Tract 1061.11, Los Angeles County, California",28095,2925
1400000US06037106112,06037106112,"Census Tract 1061.12, Los Angeles County, California",20889,2059
1400000US06037106113,06037106113,"Census Tract 1061.13, Los Angeles County, California",22061,2872
1400000US06037106114,06037106114,"Census Tract 1061.14, Los Angeles County, California",15414,1654
1400000US06037106403,06037106403,"Census Tract 1064.03, Los Angeles County, California",16305,1973
1400000US06037106405,06037106405,"Census Tract 1064.05, Los Angeles County, California",17352,2039
1400000US06037106406,06037106406,"Census Tract 1064.06, Los Angeles County, California",23513,3061
1400000US06037106407,06037106407,"Census Tract 1064.07, Los Angeles County, California",14588,2755
1400000US06037106408,06037106408,"Census Tract 1064.08, Los Angeles County, California",13488,1931
1400000US06037106510,06037106510,"Census Tract 1065.10, Los Angeles County, California",25675,3287
1400000US06037106520,06037106520,"Census Tract 1065.20, Los Angeles County, California",17188,1999
1400000US06037106603,06037106603,"Census Tract 1066.03, Los Angeles County, California",36861,4626
1400000US06037106604,06037106604,"Census Tract 1066.04, Los Angeles County, California",16841,2447
1400000US06037106641,06037106641,"Census Tract 1066.41, Los Angeles County, California",43815,4884
1400000US06037106642,06037106642,"Census Tract 1066.42, Los Angeles County, California",33872,2924
1400000US06037106643,06037106643,"Census Tract 1066.43, Los Angeles County, California",45263,5027
1400000US06037106645,06037106645,"Census Tract 1066.45, Los Angeles County, California",39738,5687
1400000US06037106646,06037106646,"Census Tract 1066.46, Los Angeles County, California",28649,2939
1400000US06037106648,06037106648,"Census Tract 1066.48, Los Angeles County, California",12976,2163
1400000US06037106649,06037106649,"Census Tract 1066.49, Los Angeles County, California",26693,3245
1400000US06037107010,06037107010,"Census Tract 1070.10, Los Angeles County, California",18094,2692
1400000US06037107020,06037107020,"Census Tract 1070.20, Los Angeles County, California",18380,2384
1400000US06037108101,06037108101,"Census Tract 1081.01, Los Angeles County, California",49609,8212
1400000US06037108102,06037108102,"Census Tract 1081.02, Los Angeles County, California",37181,4437
1400000US06037108103,06037108103,"Census Tract 1081.03, Los Angeles County, California",48216,5536
1400000US06037108104,06037108104,"Census Tract 1081.04, Los Angeles County, California",38826,5501
1400000US06037108201,06037108201,"Census Tract 1082.01, Los Angeles County, California",40975,5116
1400000US06037108202,06037108202,"Census Tract 1082.02, Los Angeles County, California",46685,4443
1400000US06037109100,06037109100,"Census Tract 1091, Los Angeles County, California",21424,2286
1400000US06037109200,06037109200,"Census Tract 1092, Los Angeles County, California",28749,4146
1400000US06037109300,06037109300,"Census Tract 1093, Los Angeles County, California",25948,2733
1400000US06037109400,06037109400,"Census Tract 1094, Los Angeles County, California",22881,1978
1400000US06037109500,06037109500,"Census Tract 1095, Los Angeles County, California",15529,2752
1400000US06037109601,06037109601,"Census Tract 1096.01, Los Angeles County, California",22541,2397
1400000US06037109603,06037109603,"Census Tract 1096.03, Los Angeles County, California",21900,2583
1400000US06037109604,06037109604,"Census Tract 1096.04, Los Angeles County, California",23643,2849
