GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US06037218110,06037218110,"Census Tract 2181.10, Los Angeles County, California",3490,399,885,312,858,149,0,12,556,182,0,12,1074,379,117,90,10,17,107,90
1400000US06037218120,06037218120,"Census Tract 2181.20, Los Angeles County, California",5043,479,1989,530,541,172,46,75,957,342,0,12,1452,492,58,51,36,51,22,20
1400000US06037218210,06037218210,"Census Tract 2182.10, Los Angeles County, California",4067,512,2064,492,663,216,0,12,101,81,0,12,1181,404,58,48,24,37,34,31
1400000US06037218220,06037218220,"Census Tract 2182.20, Los Angeles County, California",4723,413,1484,448,1511,309,1,5,249,132,0,12,1276,441,202,126,44,47,158,121
1400000US06037218300,06037218300,"Census Tract 2183, Los Angeles County, California",5791,410,1886,465,2171,428,14,24,146,117,0,17,1378,443,196,123,165,109,31,38
1400000US06037218400,06037218400,"Census Tract 2184, Los Angeles County, California",4217,414,1483,335,1280,257,118,129,23,24,0,12,1133,430,180,120,119,95,61,80
1400000US06037218500,06037218500,"Census Tract 2185, Los Angeles County, California",3080,282,586,202,1039,189,0,12,101,64,0,12,1217,332,137,90,13,15,124,91
1400000US06037218600,06037218600,"Census Tract 2186, Los Angeles County, California",3477,402,873,247,1126,249,189,173,96,84,0,12,1110,412,83,53,33,30,50,43
1400000US06037218701,06037218701,"Census Tract 2187.01, Los Angeles County, California",2398,308,440,153,1115,236,81,95,228,106,0,12,426,236,108,79,30,29,78,67
1400000US06037218702,06037218702,"Census Tract 2187.02, Los Angeles County, California",2156,270,329,187,923,201,12,13,72,68,0,12,817,238,3,7,3,7,0,12
