GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US53001950100,53001950100,"Census Tract 9501, Adams County, Washington",2569,238
1400000US53001950200,53001950200,"Census Tract 9502, Adams County, Washington",1720,167
1400000US53001950300,53001950300,"Census Tract 9503, Adams County, Washington",6934,334
1400000US53001950400,53001950400,"Census Tract 9504, Adams County, Washington",2942,315
1400000US53001950500,53001950500,"Census Tract 9505, Adams County, Washington",4786,312
1400000US53003960100,53003960100,"Census Tract 9601, Asotin County, Washington",4163,283
1400000US53003960200,53003960200,"Census Tract 9602, Asotin County, Washington",4634,274
1400000US53003960300,53003960300,"Census Tract 9603, Asotin County, Washington",3192,292
1400000US53003960400,53003960400,"Census Tract 9604, Asotin County, Washington",2360,182
1400000US53003960500,53003960500,"Census Tract 9605, Asotin County, Washington",3913,298
1400000US53003960600,53003960600,"Census Tract 9606, Asotin County, Washington",3693,267
1400000US53005010100,53005010100,"Census Tract 101, Benton County, Washington",4339,245
1400000US53005010201,53005010201,"Census Tract 102.01, Benton County, Washington",4870,268
1400000US53005010202,53005010202,"Census Tract 102.02, Benton County, Washington",6302,371
1400000US53005010300,53005010300,"Census Tract 103, Benton County, Washington",5685,435
1400000US53005010400,53005010400,"Census Tract 104, Benton County, Washington",3470,306
1400000US53005010500,53005010500,"Census Tract 105, Benton County, Washington",3440,370
1400000US53005010600,53005010600,"Census Tract 106, Benton County, Washington",4110,354
1400000US53005010701,53005010701,"Census Tract 107.01, Benton County, Washington",2045,207
1400000US53005010703,53005010703,"Census Tract 107.03, Benton County, Washington",3274,304
1400000US53005010705,53005010705,"Census Tract 107.05, Benton County, Washington",5283,284
1400000US53005010707,53005010707,"Census Tract 107.07, Benton County, Washington",2800,199
1400000US53005010708,53005010708,"Census Tract 107.08, Benton County, Washington",2359,210
1400000US53005010803,53005010803,"Census Tract 108.03, Benton County, Washington",7340,542
1400000US53005010805,53005010805,"Census Tract 108.05, Benton County, Washington",5850,619
1400000US53005010807,53005010807,"Census Tract 108.07, Benton County, Washington",1242,211
1400000US53005010809,53005010809,"Census Tract 108.09, Benton County, Washington",6640,574
1400000US53005010810,53005010810,"Census Tract 108.10, Benton County, Washington",5285,452
1400000US53005010811,53005010811,"Census Tract 108.11, Benton County, Washington",3217,464
1400000US53005010813,53005010813,"Census Tract 108.13, Benton County, Washington",10261,614
1400000US53005010814,53005010814,"Census Tract 108.14, Benton County, Washington",2963,314
1400000US53005010901,53005010901,"Census Tract 109.01, Benton County, Washington",6982,723
1400000US53005010902,53005010902,"Census Tract 109.02, Benton County, Washington",4813,454
1400000US53005011001,53005011001,"Census Tract 110.01, Benton County, Washington",4978,582
1400000US53005011002,53005011002,"Census Tract 110.02, Benton County, Washington",4416,375
1400000US53005011100,53005011100,"Census Tract 111, Benton County, Washington",7653,550
1400000US53005011200,53005011200,"Census Tract 112, Benton County, Washington",8051,654
1400000US53005011300,53005011300,"Census Tract 113, Benton County, Washington",5307,564
1400000US53005011401,53005011401,"Census Tract 114.01, Benton County, Washington",3262,309
1400000US53005011402,53005011402,"Census Tract 114.02, Benton County, Washington",5380,394
1400000US53005011501,53005011501,"Census Tract 115.01, Benton County, Washington",6804,594
1400000US53005011503,53005011503,"Census Tract 115.03, Benton County, Washington",9230,459
1400000US53005011504,53005011504,"Census Tract 115.04, Benton County, Washington",3176,363
1400000US53005011600,53005011600,"Census Tract 116, Benton County, Washington",849,155
1400000US53005011700,53005011700,"Census Tract 117, Benton County, Washington",7278,394
1400000US53005011800,53005011800,"Census Tract 118, Benton County, Washington",7365,737
1400000US53005011900,53005011900,"Census Tract 119, Benton County, Washington",5711,474
1400000US53005012000,53005012000,"Census Tract 120, Benton County, Washington",23,31
1400000US53007960100,53007960100,"Census Tract 9601, Chelan County, Washington",2271,238
1400000US53007960200,53007960200,"Census Tract 9602, Chelan County, Washington",6329,698
1400000US53007960300,53007960300,"Census Tract 9603, Chelan County, Washington",7113,877
1400000US53007960400,53007960400,"Census Tract 9604, Chelan County, Washington",3468,729
1400000US53007960500,53007960500,"Census Tract 9605, Chelan County, Washington",6521,845
1400000US53007960600,53007960600,"Census Tract 9606, Chelan County, Washington",4380,319
1400000US53007960700,53007960700,"Census Tract 9607, Chelan County, Washington",3526,342
1400000US53007960801,53007960801,"Census Tract 9608.01, Chelan County, Washington",2810,284
1400000US53007960802,53007960802,"Census Tract 9608.02, Chelan County, Washington",7229,675
1400000US53007961000,53007961000,"Census Tract 9610, Chelan County, Washington",6202,550
1400000US53007961100,53007961100,"Census Tract 9611, Chelan County, Washington",10324,743
1400000US53007961200,53007961200,"Census Tract 9612, Chelan County, Washington",4208,598
1400000US53007961301,53007961301,"Census Tract 9613.01, Chelan County, Washington",1192,168
1400000US53007961302,53007961302,"Census Tract 9613.02, Chelan County, Washington",8091,506
1400000US53009000200,53009000200,"Census Tract 2, Clallam County, Washington",1224,187
1400000US53009000300,53009000300,"Census Tract 3, Clallam County, Washington",4615,222
1400000US53009000400,53009000400,"Census Tract 4, Clallam County, Washington",1517,227
1400000US53009000600,53009000600,"Census Tract 6, Clallam County, Washington",3264,288
1400000US53009000700,53009000700,"Census Tract 7, Clallam County, Washington",4064,373
1400000US53009000800,53009000800,"Census Tract 8, Clallam County, Washington",4116,344
1400000US53009000900,53009000900,"Census Tract 9, Clallam County, Washington",2725,301
1400000US53009001000,53009001000,"Census Tract 10, Clallam County, Washington",2424,236
1400000US53009001100,53009001100,"Census Tract 11, Clallam County, Washington",2981,317
1400000US53009001200,53009001200,"Census Tract 12, Clallam County, Washington",3588,262
1400000US53009001300,53009001300,"Census Tract 13, Clallam County, Washington",3360,277
1400000US53009001400,53009001400,"Census Tract 14, Clallam County, Washington",4670,349
1400000US53009001500,53009001500,"Census Tract 15, Clallam County, Washington",2354,204
1400000US53009001600,53009001600,"Census Tract 16, Clallam County, Washington",3338,215
1400000US53009001700,53009001700,"Census Tract 17, Clallam County, Washington",4469,507
1400000US53009001800,53009001800,"Census Tract 18, Clallam County, Washington",2638,254
1400000US53009001900,53009001900,"Census Tract 19, Clallam County, Washington",5650,394
1400000US53009002000,53009002000,"Census Tract 20, Clallam County, Washington",5683,512
1400000US53009002100,53009002100,"Census Tract 21, Clallam County, Washington",3518,298
1400000US53009002300,53009002300,"Census Tract 23, Clallam County, Washington",4195,378
1400000US53009940000,53009940000,"Census Tract 9400, Clallam County, Washington",1631,213
1400000US53009990100,53009990100,"Census Tract 9901, Clallam County, Washington",0,12
1400000US53011040101,53011040101,"Census Tract 401.01, Clark County, Washington",4942,421
1400000US53011040102,53011040102,"Census Tract 401.02, Clark County, Washington",3500,349
1400000US53011040201,53011040201,"Census Tract 402.01, Clark County, Washington",5454,367
1400000US53011040202,53011040202,"Census Tract 402.02, Clark County, Washington",3973,296
1400000US53011040203,53011040203,"Census Tract 402.03, Clark County, Washington",5210,401
1400000US53011040301,53011040301,"Census Tract 403.01, Clark County, Washington",1520,187
1400000US53011040302,53011040302,"Census Tract 403.02, Clark County, Washington",6598,472
1400000US53011040403,53011040403,"Census Tract 404.03, Clark County, Washington",3576,358
1400000US53011040407,53011040407,"Census Tract 404.07, Clark County, Washington",5079,366
1400000US53011040408,53011040408,"Census Tract 404.08, Clark County, Washington",3485,342
1400000US53011040409,53011040409,"Census Tract 404.09, Clark County, Washington",1721,145
1400000US53011040411,53011040411,"Census Tract 404.11, Clark County, Washington",1820,180
1400000US53011040412,53011040412,"Census Tract 404.12, Clark County, Washington",4455,272
1400000US53011040413,53011040413,"Census Tract 404.13, Clark County, Washington",2951,279
1400000US53011040414,53011040414,"Census Tract 404.14, Clark County, Washington",6364,360
1400000US53011040415,53011040415,"Census Tract 404.15, Clark County, Washington",4084,368
1400000US53011040416,53011040416,"Census Tract 404.16, Clark County, Washington",3426,343
1400000US53011040504,53011040504,"Census Tract 405.04, Clark County, Washington",5443,588
1400000US53011040505,53011040505,"Census Tract 405.05, Clark County, Washington",6007,397
1400000US53011040507,53011040507,"Census Tract 405.07, Clark County, Washington",2352,230
1400000US53011040508,53011040508,"Census Tract 405.08, Clark County, Washington",6530,372
1400000US53011040509,53011040509,"Census Tract 405.09, Clark County, Washington",3184,297
1400000US53011040510,53011040510,"Census Tract 405.10, Clark County, Washington",5008,457
1400000US53011040511,53011040511,"Census Tract 405.11, Clark County, Washington",2346,295
1400000US53011040603,53011040603,"Census Tract 406.03, Clark County, Washington",4740,405
1400000US53011040604,53011040604,"Census Tract 406.04, Clark County, Washington",6040,462
1400000US53011040605,53011040605,"Census Tract 406.05, Clark County, Washington",4914,393
1400000US53011040608,53011040608,"Census Tract 406.08, Clark County, Washington",4137,278
1400000US53011040609,53011040609,"Census Tract 406.09, Clark County, Washington",4866,391
1400000US53011040610,53011040610,"Census Tract 406.10, Clark County, Washington",3499,188
1400000US53011040703,53011040703,"Census Tract 407.03, Clark County, Washington",6977,490
1400000US53011040706,53011040706,"Census Tract 407.06, Clark County, Washington",3575,309
1400000US53011040707,53011040707,"Census Tract 407.07, Clark County, Washington",3337,211
1400000US53011040709,53011040709,"Census Tract 407.09, Clark County, Washington",4367,411
1400000US53011040710,53011040710,"Census Tract 407.10, Clark County, Washington",5457,615
1400000US53011040711,53011040711,"Census Tract 407.11, Clark County, Washington",3692,367
1400000US53011040712,53011040712,"Census Tract 407.12, Clark County, Washington",5750,324
1400000US53011040803,53011040803,"Census Tract 408.03, Clark County, Washington",5611,314
1400000US53011040805,53011040805,"Census Tract 408.05, Clark County, Washington",5895,387
1400000US53011040806,53011040806,"Census Tract 408.06, Clark County, Washington",5219,375
1400000US53011040808,53011040808,"Census Tract 408.08, Clark County, Washington",1711,211
1400000US53011040809,53011040809,"Census Tract 408.09, Clark County, Washington",5841,650
1400000US53011040810,53011040810,"Census Tract 408.10, Clark County, Washington",2497,225
1400000US53011040904,53011040904,"Census Tract 409.04, Clark County, Washington",6271,536
1400000US53011040905,53011040905,"Census Tract 409.05, Clark County, Washington",2901,302
1400000US53011040907,53011040907,"Census Tract 409.07, Clark County, Washington",4718,231
1400000US53011040908,53011040908,"Census Tract 409.08, Clark County, Washington",6333,364
1400000US53011040909,53011040909,"Census Tract 409.09, Clark County, Washington",5524,563
1400000US53011040910,53011040910,"Census Tract 409.10, Clark County, Washington",4229,225
1400000US53011041003,53011041003,"Census Tract 410.03, Clark County, Washington",4059,313
1400000US53011041005,53011041005,"Census Tract 410.05, Clark County, Washington",2689,342
1400000US53011041007,53011041007,"Census Tract 410.07, Clark County, Washington",3437,342
1400000US53011041008,53011041008,"Census Tract 410.08, Clark County, Washington",3790,199
1400000US53011041009,53011041009,"Census Tract 410.09, Clark County, Washington",3711,250
1400000US53011041010,53011041010,"Census Tract 410.10, Clark County, Washington",3733,408
1400000US53011041011,53011041011,"Census Tract 410.11, Clark County, Washington",3109,214
1400000US53011041104,53011041104,"Census Tract 411.04, Clark County, Washington",4234,514
1400000US53011041105,53011041105,"Census Tract 411.05, Clark County, Washington",5207,383
1400000US53011041107,53011041107,"Census Tract 411.07, Clark County, Washington",2526,176
1400000US53011041108,53011041108,"Census Tract 411.08, Clark County, Washington",6423,500
1400000US53011041110,53011041110,"Census Tract 411.10, Clark County, Washington",5771,490
1400000US53011041111,53011041111,"Census Tract 411.11, Clark County, Washington",3323,452
1400000US53011041112,53011041112,"Census Tract 411.12, Clark County, Washington",5306,444
