GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",6956,409,5466,380,5456,381,5204,373,252,122,10,19,1490,302
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",3273,215,2733,206,2711,199,2607,194,104,66,22,35,540,145
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",5835,448,4685,415,4647,423,4490,415,157,94,38,48,1150,434
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",5039,472,3559,399,3559,399,3286,402,273,138,0,12,1480,308
1400000US53033007401,53033007401,"Census Tract 74.01, King County, Washington",4745,328,4268,267,4254,266,3949,278,305,220,14,22,477,229
1400000US53033007402,53033007402,"Census Tract 74.02, King County, Washington",5016,318,4250,326,4235,328,3972,329,263,137,15,23,766,168
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",6870,425,5663,432,5663,432,5352,388,311,173,0,17,1207,304
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",3428,247,2604,214,2604,214,2402,212,202,93,0,12,824,166
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",3985,336,3123,375,3123,375,2790,361,333,169,0,12,862,214
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",4454,342,3110,300,3110,300,3052,303,58,56,0,17,1344,241
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",5659,419,3991,424,3976,428,3845,431,131,76,15,24,1668,414
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",5465,453,4320,479,4226,499,4037,482,189,123,94,105,1145,291
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",3100,294,1929,282,1929,282,1859,273,70,50,0,12,1171,219
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",4194,459,2499,298,2484,294,2238,319,246,113,15,24,1695,398
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",3712,339,2553,337,2553,337,2445,365,108,65,0,12,1159,249
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",2708,166,1984,177,1984,177,1899,166,85,53,0,12,724,139
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",4002,251,3229,243,3229,243,3058,243,171,96,0,12,773,156
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",4099,288,1217,177,1210,178,1106,180,104,64,7,11,2882,241
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",4584,435,2911,386,2911,386,2589,356,322,135,0,12,1673,273
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",3809,404,3034,389,3024,388,2751,314,273,150,10,15,775,251
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",3112,297,2600,250,2600,250,2442,231,158,94,0,12,512,145
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",3735,313,2555,303,2555,303,2420,309,135,98,0,12,1180,257
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",3051,205,1944,194,1923,199,1769,193,154,65,21,33,1107,163
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",2054,242,1391,207,1391,207,1218,211,173,81,0,12,663,133
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",2420,232,1429,212,1421,212,1276,207,145,94,8,14,991,191
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",2308,316,1585,197,1554,192,1415,141,139,128,31,50,723,231
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",4876,378,3536,379,3536,379,3360,364,176,100,0,17,1340,231
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",4962,502,3373,408,3373,408,3070,341,303,212,0,17,1589,327
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",4725,391,2965,339,2951,337,2818,352,133,107,14,22,1760,265
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",5093,345,3754,313,3754,313,3526,304,228,132,0,17,1339,276
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",4368,273,3176,273,3162,274,3074,263,88,63,14,21,1192,204
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",5387,321,3896,276,3862,285,3726,284,136,103,34,49,1491,313
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",4222,271,3504,256,3490,259,3200,254,290,125,14,22,718,135
1400000US53033010001,53033010001,"Census Tract 100.01, King County, Washington",3176,238,2117,226,2107,225,1949,205,158,92,10,17,1059,167
1400000US53033010002,53033010002,"Census Tract 100.02, King County, Washington",3923,392,3059,385,3053,383,2842,386,211,126,6,10,864,184
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",5349,629,3792,425,3792,425,3423,393,369,159,0,17,1557,378
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",3591,236,2583,199,2583,199,2425,188,158,61,0,12,1008,165
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",5022,366,3569,389,3569,389,3030,326,539,210,0,17,1453,269
1400000US53033010401,53033010401,"Census Tract 104.01, King County, Washington",4178,351,2670,328,2670,328,2352,310,318,218,0,12,1508,303
1400000US53033010402,53033010402,"Census Tract 104.02, King County, Washington",4316,426,2984,391,2972,391,2815,366,157,84,12,20,1332,186
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",5499,385,3840,278,3789,285,3579,284,210,86,51,66,1659,310
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",6426,368,4724,354,4694,349,4494,322,200,97,30,49,1702,273
1400000US53033010701,53033010701,"Census Tract 107.01, King County, Washington",2682,308,1873,298,1862,303,1566,261,296,181,11,18,809,247
1400000US53033010702,53033010702,"Census Tract 107.02, King County, Washington",2778,231,1797,195,1790,196,1668,191,122,62,7,12,981,195
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",3831,264,2822,248,2807,249,2604,246,203,75,15,18,1009,181
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",1005,107,786,114,786,114,751,113,35,26,0,12,219,103
1400000US53033011001,53033011001,"Census Tract 110.01, King County, Washington",3540,333,1944,260,1944,260,1671,271,273,115,0,12,1596,296
1400000US53033011002,53033011002,"Census Tract 110.02, King County, Washington",3235,207,2082,226,2082,226,1889,197,193,95,0,12,1153,157
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",4171,297,2637,278,2637,278,2488,247,149,107,0,12,1534,283
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",3476,474,2252,318,2240,318,2142,286,98,62,12,16,1224,309
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",2875,263,2079,234,2079,234,1850,265,229,94,0,12,796,140
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",5672,358,3754,269,3752,269,3580,290,172,116,2,14,1918,317
1400000US53033011401,53033011401,"Census Tract 114.01, King County, Washington",3483,383,2649,267,2603,266,2307,208,296,172,46,52,834,219
1400000US53033011402,53033011402,"Census Tract 114.02, King County, Washington",3549,283,2354,270,2328,278,2002,245,326,132,26,41,1195,177
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",3507,184,2681,171,2671,171,2549,179,122,55,10,16,826,120
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",5573,350,3977,322,3956,325,3773,318,183,99,21,35,1596,235
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",4801,527,3265,436,3265,436,2911,390,354,134,0,17,1536,224
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",5936,522,3712,465,3712,465,3000,407,712,269,0,17,2224,360
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",5907,474,3861,351,3842,356,3575,348,267,114,19,33,2046,291
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",2709,165,2144,166,2144,166,1999,156,145,79,0,12,565,122
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",2303,137,1603,128,1603,128,1550,131,53,36,0,12,700,102
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",2699,194,1475,128,1475,128,1402,115,73,44,0,12,1224,173
1400000US53033020200,53033020200,"Census Tract 202, King County, Washington",4913,329,2746,258,2746,258,2585,254,161,107,0,17,2167,267
1400000US53033020300,53033020300,"Census Tract 203, King County, Washington",5470,371,3979,331,3979,331,3537,309,442,168,0,17,1491,264
1400000US53033020401,53033020401,"Census Tract 204.01, King County, Washington",2949,246,2115,203,2109,203,1836,178,273,108,6,11,834,154
1400000US53033020402,53033020402,"Census Tract 204.02, King County, Washington",4238,262,2963,249,2963,249,2665,241,298,131,0,17,1275,179
1400000US53033020500,53033020500,"Census Tract 205, King County, Washington",5177,257,3568,261,3568,261,3088,264,480,199,0,17,1609,260
1400000US53033020600,53033020600,"Census Tract 206, King County, Washington",2894,173,2027,189,2027,189,1872,176,155,70,0,12,867,165
1400000US53033020700,53033020700,"Census Tract 207, King County, Washington",3098,260,2141,235,2141,235,2002,209,139,77,0,12,957,157
1400000US53033020800,53033020800,"Census Tract 208, King County, Washington",3511,211,2203,181,2200,178,2014,187,186,75,3,9,1308,190
1400000US53033020900,53033020900,"Census Tract 209, King County, Washington",3091,264,1910,195,1910,195,1795,218,115,75,0,12,1181,242
1400000US53033021000,53033021000,"Census Tract 210, King County, Washington",4791,336,3094,311,3052,303,2969,319,83,79,42,61,1697,341
1400000US53033021100,53033021100,"Census Tract 211, King County, Washington",3807,396,2537,206,2526,204,2268,178,258,105,11,16,1270,286
1400000US53033021300,53033021300,"Census Tract 213, King County, Washington",3450,295,2343,261,2343,261,2183,256,160,72,0,12,1107,238
1400000US53033021400,53033021400,"Census Tract 214, King County, Washington",3329,252,2166,211,2166,211,1987,205,179,95,0,12,1163,175
1400000US53033021500,53033021500,"Census Tract 215, King County, Washington",3630,245,2463,226,2463,226,2285,222,178,58,0,12,1167,178
1400000US53033021600,53033021600,"Census Tract 216, King County, Washington",3833,268,2708,213,2708,213,2565,205,143,59,0,12,1125,173
1400000US53033021700,53033021700,"Census Tract 217, King County, Washington",6564,329,4594,361,4594,361,4186,321,408,161,0,17,1970,261
1400000US53033021802,53033021802,"Census Tract 218.02, King County, Washington",4129,339,3163,286,3092,292,2851,291,241,100,71,94,966,277
1400000US53033021803,53033021803,"Census Tract 218.03, King County, Washington",3656,248,2487,250,2487,250,2282,245,205,93,0,12,1169,245
1400000US53033021804,53033021804,"Census Tract 218.04, King County, Washington",3504,231,2461,246,2461,246,2318,232,143,88,0,12,1043,174
1400000US53033021903,53033021903,"Census Tract 219.03, King County, Washington",4478,440,3073,380,3073,380,2811,398,262,106,0,12,1405,318
1400000US53033021904,53033021904,"Census Tract 219.04, King County, Washington",3973,246,2891,202,2881,203,2731,203,150,78,10,16,1082,159
1400000US53033021905,53033021905,"Census Tract 219.05, King County, Washington",4316,313,3318,340,3318,340,3061,305,257,124,0,12,998,167
1400000US53033021906,53033021906,"Census Tract 219.06, King County, Washington",3212,243,2467,199,2467,199,2242,206,225,78,0,12,745,150
1400000US53033022001,53033022001,"Census Tract 220.01, King County, Washington",4158,333,2599,272,2599,272,2403,285,196,128,0,17,1559,214
1400000US53033022003,53033022003,"Census Tract 220.03, King County, Washington",3965,288,2976,253,2976,253,2725,236,251,106,0,12,989,133
1400000US53033022005,53033022005,"Census Tract 220.05, King County, Washington",3976,367,3155,275,3155,275,2966,282,189,126,0,12,821,205
1400000US53033022006,53033022006,"Census Tract 220.06, King County, Washington",3027,178,2204,190,2204,190,2065,169,139,60,0,12,823,175
1400000US53033022101,53033022101,"Census Tract 221.01, King County, Washington",3824,277,2497,211,2497,211,2309,202,188,80,0,12,1327,185
1400000US53033022102,53033022102,"Census Tract 221.02, King County, Washington",4678,257,3247,241,3247,241,3029,233,218,101,0,17,1431,236
1400000US53033022201,53033022201,"Census Tract 222.01, King County, Washington",3521,238,2432,221,2432,221,2333,217,99,56,0,12,1089,144
1400000US53033022202,53033022202,"Census Tract 222.02, King County, Washington",6493,344,5127,400,5127,400,4505,345,622,230,0,17,1366,254
1400000US53033022203,53033022203,"Census Tract 222.03, King County, Washington",4064,261,2923,242,2923,242,2773,209,150,73,0,12,1141,161
1400000US53033022300,53033022300,"Census Tract 223, King County, Washington",2191,144,1427,152,1427,152,1390,153,37,29,0,12,764,107
1400000US53033022400,53033022400,"Census Tract 224, King County, Washington",7026,416,4971,385,4956,382,4762,382,194,98,15,23,2055,242
1400000US53033022500,53033022500,"Census Tract 225, King County, Washington",6225,461,4343,378,4343,378,4176,382,167,85,0,17,1882,287
1400000US53033022603,53033022603,"Census Tract 226.03, King County, Washington",4065,342,3010,285,3010,285,2719,280,291,113,0,12,1055,221
1400000US53033022604,53033022604,"Census Tract 226.04, King County, Washington",3481,237,2435,218,2435,218,2304,211,131,65,0,12,1046,171
1400000US53033022605,53033022605,"Census Tract 226.05, King County, Washington",5136,431,3751,308,3711,329,3447,359,264,125,40,59,1385,348
1400000US53033022606,53033022606,"Census Tract 226.06, King County, Washington",4832,402,3374,450,3374,450,3197,443,177,104,0,17,1458,335
1400000US53033022701,53033022701,"Census Tract 227.01, King County, Washington",2272,168,1579,156,1571,157,1417,141,154,78,8,13,693,102
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",3137,326,2097,294,2097,294,1851,235,246,147,0,12,1040,157
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",1865,123,1339,130,1339,130,1226,103,113,64,0,12,526,80
1400000US53033022801,53033022801,"Census Tract 228.01, King County, Washington",7026,326,4760,314,4760,314,4426,334,334,115,0,17,2266,279
1400000US53033022802,53033022802,"Census Tract 228.02, King County, Washington",3857,211,2755,184,2755,184,2586,181,169,75,0,12,1102,195
1400000US53033022803,53033022803,"Census Tract 228.03, King County, Washington",4366,383,3093,371,3093,371,2953,384,140,82,0,17,1273,230
1400000US53033022901,53033022901,"Census Tract 229.01, King County, Washington",2392,226,1461,148,1461,148,1387,145,74,40,0,12,931,198
1400000US53033022902,53033022902,"Census Tract 229.02, King County, Washington",4983,325,3043,272,3043,272,2906,290,137,101,0,17,1940,289
1400000US53033023000,53033023000,"Census Tract 230, King County, Washington",4134,224,2697,218,2697,218,2537,230,160,73,0,17,1437,182
1400000US53033023100,53033023100,"Census Tract 231, King County, Washington",3175,252,2068,223,2068,223,1945,219,123,72,0,12,1107,200
1400000US53033023201,53033023201,"Census Tract 232.01, King County, Washington",5089,545,3604,526,3604,526,3407,509,197,121,0,17,1485,245
1400000US53033023202,53033023202,"Census Tract 232.02, King County, Washington",3628,267,2507,296,2507,296,2257,296,250,105,0,12,1121,161
1400000US53033023300,53033023300,"Census Tract 233, King County, Washington",5049,515,3668,541,3668,541,3338,481,330,164,0,17,1381,248
1400000US53033023401,53033023401,"Census Tract 234.01, King County, Washington",2948,243,1919,214,1919,214,1847,209,72,40,0,12,1029,192
1400000US53033023403,53033023403,"Census Tract 234.03, King County, Washington",3471,259,2150,186,2150,186,1975,188,175,75,0,12,1321,195
1400000US53033023404,53033023404,"Census Tract 234.04, King County, Washington",2529,190,1896,202,1895,202,1842,209,53,38,1,7,633,167
1400000US53033023500,53033023500,"Census Tract 235, King County, Washington",2903,206,1833,172,1833,172,1628,147,205,114,0,12,1070,181
1400000US53033023601,53033023601,"Census Tract 236.01, King County, Washington",3032,210,2053,197,2053,197,1863,181,190,69,0,12,979,156
1400000US53033023603,53033023603,"Census Tract 236.03, King County, Washington",5233,451,3724,468,3724,468,3415,440,309,140,0,17,1509,249
1400000US53033023604,53033023604,"Census Tract 236.04, King County, Washington",5072,309,3379,287,3379,287,3140,260,239,109,0,17,1693,262
1400000US53033023700,53033023700,"Census Tract 237, King County, Washington",3306,145,2374,160,2365,161,2094,142,271,106,9,14,932,134
1400000US53033023801,53033023801,"Census Tract 238.01, King County, Washington",1900,186,1226,141,1226,141,1157,141,69,41,0,12,674,144
1400000US53033023803,53033023803,"Census Tract 238.03, King County, Washington",4219,452,2650,377,2637,378,2389,323,248,125,13,21,1569,327
1400000US53033023804,53033023804,"Census Tract 238.04, King County, Washington",5189,516,3715,525,3715,525,3559,528,156,111,0,12,1474,321
1400000US53033023900,53033023900,"Census Tract 239, King County, Washington",5779,486,3750,533,3725,530,3595,485,130,99,25,41,2029,276
1400000US53033024000,53033024000,"Census Tract 240, King County, Washington",6238,436,4178,436,4178,436,3922,426,256,119,0,17,2060,295
1400000US53033024100,53033024100,"Census Tract 241, King County, Washington",3520,168,2020,133,2020,133,1850,124,170,53,0,12,1500,123
1400000US53033024200,53033024200,"Census Tract 242, King County, Washington",2228,116,1091,103,1091,103,1067,98,24,19,0,12,1137,124
1400000US53033024300,53033024300,"Census Tract 243, King County, Washington",6182,293,3499,283,3499,283,3357,282,142,75,0,17,2683,260
1400000US53033024400,53033024400,"Census Tract 244, King County, Washington",2175,164,1379,160,1379,160,1300,163,79,40,0,12,796,103
1400000US53033024500,53033024500,"Census Tract 245, King County, Washington",3714,199,2347,198,2347,198,2301,195,46,37,0,12,1367,180
1400000US53033024601,53033024601,"Census Tract 246.01, King County, Washington",3450,175,1948,175,1948,175,1855,183,93,59,0,12,1502,163
1400000US53033024602,53033024602,"Census Tract 246.02, King County, Washington",2936,156,1675,170,1675,170,1547,165,128,50,0,12,1261,182
1400000US53033024701,53033024701,"Census Tract 247.01, King County, Washington",3052,175,2088,189,2088,189,1992,191,96,60,0,12,964,173
1400000US53033024702,53033024702,"Census Tract 247.02, King County, Washington",6404,400,4508,363,4496,366,4114,289,382,138,12,22,1896,267
1400000US53033024800,53033024800,"Census Tract 248, King County, Washington",4153,405,2612,345,2581,348,2411,352,170,78,31,52,1541,247
1400000US53033024901,53033024901,"Census Tract 249.01, King County, Washington",3900,225,2276,199,2276,199,2061,193,215,97,0,17,1624,198
1400000US53033024902,53033024902,"Census Tract 249.02, King County, Washington",3109,181,2047,184,2047,184,1918,184,129,61,0,12,1062,161
1400000US53033024903,53033024903,"Census Tract 249.03, King County, Washington",5434,324,3667,398,3667,398,3446,335,221,113,0,17,1767,219
1400000US53033025001,53033025001,"Census Tract 250.01, King County, Washington",3798,212,2583,195,2583,195,2457,195,126,60,0,12,1215,162
1400000US53033025003,53033025003,"Census Tract 250.03, King County, Washington",5724,325,3788,259,3788,259,3517,257,271,155,0,17,1936,272
1400000US53033025005,53033025005,"Census Tract 250.05, King County, Washington",3706,263,2651,247,2651,247,2524,257,127,76,0,12,1055,193
1400000US53033025006,53033025006,"Census Tract 250.06, King County, Washington",4315,331,3079,305,3079,305,2982,320,97,71,0,17,1236,258
1400000US53033025101,53033025101,"Census Tract 251.01, King County, Washington",4402,275,3354,357,3354,357,2996,331,358,195,0,17,1048,233
1400000US53033025102,53033025102,"Census Tract 251.02, King County, Washington",5928,420,4282,316,4282,316,4014,327,268,104,0,17,1646,338
1400000US53033025200,53033025200,"Census Tract 252, King County, Washington",6638,458,4720,440,4720,440,4424,415,296,121,0,17,1918,242
1400000US53033025301,53033025301,"Census Tract 253.01, King County, Washington",4606,510,3298,420,3298,420,3058,398,240,137,0,12,1308,314
1400000US53033025302,53033025302,"Census Tract 253.02, King County, Washington",4371,420,2814,426,2814,426,2528,452,286,118,0,12,1557,357
1400000US53033025400,53033025400,"Census Tract 254, King County, Washington",5881,466,4573,443,4573,443,4169,411,404,160,0,17,1308,224
1400000US53033025500,53033025500,"Census Tract 255, King County, Washington",4280,346,2961,267,2943,274,2686,266,257,107,18,27,1319,217
1400000US53033025601,53033025601,"Census Tract 256.01, King County, Washington",3747,263,2856,257,2856,257,2655,233,201,100,0,12,891,152
1400000US53033025602,53033025602,"Census Tract 256.02, King County, Washington",4681,265,3438,289,3432,291,3211,294,221,90,6,10,1243,188
1400000US53033025701,53033025701,"Census Tract 257.01, King County, Washington",3965,311,2754,327,2732,324,2669,322,63,46,22,35,1211,219
1400000US53033025702,53033025702,"Census Tract 257.02, King County, Washington",2955,220,1838,216,1838,216,1735,225,103,54,0,12,1117,199
1400000US53033025803,53033025803,"Census Tract 258.03, King County, Washington",3483,299,2449,245,2449,245,2241,240,208,94,0,12,1034,202
1400000US53033025804,53033025804,"Census Tract 258.04, King County, Washington",2912,308,2017,305,2017,305,1917,291,100,73,0,12,895,171
1400000US53033025805,53033025805,"Census Tract 258.05, King County, Washington",3990,419,2703,321,2703,321,2431,288,272,87,0,12,1287,374
1400000US53033025806,53033025806,"Census Tract 258.06, King County, Washington",3716,347,2680,306,2667,304,2500,292,167,91,13,21,1036,182
1400000US53033026001,53033026001,"Census Tract 260.01, King County, Washington",4611,300,3187,265,3187,265,2926,286,261,114,0,17,1424,224
1400000US53033026002,53033026002,"Census Tract 260.02, King County, Washington",6559,392,4567,425,4539,419,3922,464,617,290,28,38,1992,309
1400000US53033026100,53033026100,"Census Tract 261, King County, Washington",4989,446,3358,486,3345,481,3119,471,226,114,13,24,1631,359
1400000US53033026200,53033026200,"Census Tract 262, King County, Washington",4274,328,3278,315,3278,315,2865,296,413,215,0,17,996,286
1400000US53033026300,53033026300,"Census Tract 263, King County, Washington",1242,140,767,156,767,156,714,146,53,57,0,12,475,108
1400000US53033026400,53033026400,"Census Tract 264, King County, Washington",4416,463,3041,448,2982,458,2611,468,371,145,59,51,1375,282
1400000US53033026500,53033026500,"Census Tract 265, King County, Washington",3258,255,2159,266,2159,266,1936,243,223,115,0,12,1099,202
1400000US53033026600,53033026600,"Census Tract 266, King County, Washington",2152,233,1528,182,1528,182,1281,186,247,102,0,12,624,135
1400000US53033026700,53033026700,"Census Tract 267, King County, Washington",4155,264,2926,338,2926,338,2638,310,288,180,0,17,1229,241
1400000US53033026801,53033026801,"Census Tract 268.01, King County, Washington",4366,432,3044,401,3044,401,2771,356,273,128,0,17,1322,294
1400000US53033026802,53033026802,"Census Tract 268.02, King County, Washington",3604,341,2299,237,2299,237,2076,239,223,107,0,12,1305,266
1400000US53033027000,53033027000,"Census Tract 270, King County, Washington",2778,285,1954,224,1954,224,1764,226,190,85,0,12,824,173
1400000US53033027100,53033027100,"Census Tract 271, King County, Washington",2753,391,1567,270,1567,270,1380,262,187,71,0,12,1186,210
1400000US53033027200,53033027200,"Census Tract 272, King County, Washington",2029,248,1379,232,1368,232,1182,208,186,78,11,17,650,170
1400000US53033027300,53033027300,"Census Tract 273, King County, Washington",4878,368,3191,337,3150,339,2728,321,422,125,41,67,1687,200
1400000US53033027400,53033027400,"Census Tract 274, King County, Washington",3880,345,2569,322,2569,322,2390,325,179,73,0,12,1311,204
1400000US53033027500,53033027500,"Census Tract 275, King County, Washington",3755,321,2462,281,2462,281,2302,277,160,82,0,12,1293,270
1400000US53033027600,53033027600,"Census Tract 276, King County, Washington",3487,262,2251,228,2251,228,2084,225,167,87,0,12,1236,181
1400000US53033027701,53033027701,"Census Tract 277.01, King County, Washington",4819,411,3336,419,3336,419,3122,424,214,153,0,17,1483,231
1400000US53033027702,53033027702,"Census Tract 277.02, King County, Washington",4128,353,2546,320,2514,323,2378,335,136,65,32,42,1582,295
1400000US53033027800,53033027800,"Census Tract 278, King County, Washington",2722,203,1593,207,1593,207,1465,181,128,74,0,12,1129,156
1400000US53033027900,53033027900,"Census Tract 279, King County, Washington",5966,389,4072,396,4072,396,3815,389,257,116,0,17,1894,250
1400000US53033028000,53033028000,"Census Tract 280, King County, Washington",3100,436,2089,298,2089,298,1978,291,111,59,0,12,1011,289
1400000US53033028100,53033028100,"Census Tract 281, King County, Washington",1932,254,1290,162,1290,162,1182,150,108,67,0,12,642,168
1400000US53033028200,53033028200,"Census Tract 282, King County, Washington",3569,301,2435,254,2435,254,2230,269,205,76,0,12,1134,221
1400000US53033028300,53033028300,"Census Tract 283, King County, Washington",4034,345,2814,305,2814,305,2696,302,118,59,0,12,1220,218
1400000US53033028402,53033028402,"Census Tract 284.02, King County, Washington",3708,393,2502,318,2488,316,2199,294,289,138,14,17,1206,205
1400000US53033028403,53033028403,"Census Tract 284.03, King County, Washington",4177,349,2535,309,2535,309,2301,317,234,134,0,12,1642,290
1400000US53033028500,53033028500,"Census Tract 285, King County, Washington",2975,233,2158,191,2146,195,1924,196,222,94,12,16,817,194
1400000US53033028600,53033028600,"Census Tract 286, King County, Washington",5097,193,3400,247,3400,247,3144,235,256,114,0,17,1697,259
1400000US53033028700,53033028700,"Census Tract 287, King County, Washington",4169,280,2778,270,2778,270,2523,219,255,108,0,17,1391,164
1400000US53033028801,53033028801,"Census Tract 288.01, King County, Washington",2570,264,1232,153,1232,153,1080,160,152,78,0,12,1338,226
1400000US53033028802,53033028802,"Census Tract 288.02, King County, Washington",5443,439,3507,425,3507,425,3118,449,389,213,0,17,1936,411
1400000US53033028901,53033028901,"Census Tract 289.01, King County, Washington",2805,276,1898,253,1890,252,1783,248,107,53,8,13,907,148
1400000US53033028902,53033028902,"Census Tract 289.02, King County, Washington",5064,620,3394,389,3383,389,2921,433,462,213,11,19,1670,456
1400000US53033029001,53033029001,"Census Tract 290.01, King County, Washington",3942,403,2260,266,2260,266,2175,256,85,62,0,12,1682,214
1400000US53033029003,53033029003,"Census Tract 290.03, King County, Washington",4922,417,3275,455,3242,466,2978,379,264,199,33,53,1647,266
1400000US53033029004,53033029004,"Census Tract 290.04, King County, Washington",2879,311,2043,265,2016,256,1693,233,323,113,27,42,836,157
1400000US53033029101,53033029101,"Census Tract 291.01, King County, Washington",2474,238,1732,190,1698,173,1556,184,142,67,34,45,742,169
1400000US53033029102,53033029102,"Census Tract 291.02, King County, Washington",3279,322,2014,262,2014,262,1809,253,205,78,0,12,1265,268
1400000US53033029203,53033029203,"Census Tract 292.03, King County, Washington",2891,358,1293,256,1293,256,1136,227,157,78,0,12,1598,310
1400000US53033029204,53033029204,"Census Tract 292.04, King County, Washington",5466,508,3992,398,3992,398,3662,377,330,147,0,17,1474,350
1400000US53033029205,53033029205,"Census Tract 292.05, King County, Washington",4096,592,2882,563,2820,572,2677,549,143,88,62,66,1214,330
1400000US53033029206,53033029206,"Census Tract 292.06, King County, Washington",3072,314,1960,294,1960,294,1757,249,203,124,0,12,1112,209
1400000US53033029303,53033029303,"Census Tract 293.03, King County, Washington",6007,356,4440,326,4428,324,4202,277,226,131,12,19,1567,330
1400000US53033029304,53033029304,"Census Tract 293.04, King County, Washington",4022,287,2941,291,2913,297,2747,286,166,69,28,32,1081,178
1400000US53033029305,53033029305,"Census Tract 293.05, King County, Washington",3254,276,2167,260,2162,261,1882,234,280,140,5,9,1087,175
1400000US53033029306,53033029306,"Census Tract 293.06, King County, Washington",2650,215,1826,167,1826,167,1689,181,137,77,0,12,824,138
1400000US53033029307,53033029307,"Census Tract 293.07, King County, Washington",3178,201,2350,162,2340,163,2075,167,265,98,10,15,828,148
1400000US53033029403,53033029403,"Census Tract 294.03, King County, Washington",4433,374,3142,310,3125,312,2803,304,322,116,17,20,1291,242
1400000US53033029405,53033029405,"Census Tract 294.05, King County, Washington",4621,260,3107,213,3107,213,2783,215,324,99,0,17,1514,228
1400000US53033029406,53033029406,"Census Tract 294.06, King County, Washington",4025,300,2868,255,2868,255,2671,259,197,89,0,17,1157,200
1400000US53033029407,53033029407,"Census Tract 294.07, King County, Washington",3445,280,2264,219,2264,219,1981,226,283,100,0,12,1181,200
1400000US53033029408,53033029408,"Census Tract 294.08, King County, Washington",3383,309,2426,315,2406,317,2171,285,235,138,20,32,957,164
