GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US47157008500,47157008500,"Census Tract 85, Shelby County, Tennessee",4686,256
1400000US47157008600,47157008600,"Census Tract 86, Shelby County, Tennessee",5748,511
1400000US47157008700,47157008700,"Census Tract 87, Shelby County, Tennessee",3951,523
1400000US47157008800,47157008800,"Census Tract 88, Shelby County, Tennessee",6931,926
1400000US47157008900,47157008900,"Census Tract 89, Shelby County, Tennessee",3972,652
1400000US47157009100,47157009100,"Census Tract 91, Shelby County, Tennessee",2626,378
1400000US47157009200,47157009200,"Census Tract 92, Shelby County, Tennessee",7507,606
1400000US47157009300,47157009300,"Census Tract 93, Shelby County, Tennessee",4636,648
1400000US47157009400,47157009400,"Census Tract 94, Shelby County, Tennessee",3512,322
1400000US47157009500,47157009500,"Census Tract 95, Shelby County, Tennessee",6051,524
1400000US47157009600,47157009600,"Census Tract 96, Shelby County, Tennessee",5056,302
1400000US47157009700,47157009700,"Census Tract 97, Shelby County, Tennessee",2948,542
1400000US47157009800,47157009800,"Census Tract 98, Shelby County, Tennessee",3551,389
1400000US47157009901,47157009901,"Census Tract 99.01, Shelby County, Tennessee",3953,685
1400000US47157009902,47157009902,"Census Tract 99.02, Shelby County, Tennessee",2794,368
1400000US47157010000,47157010000,"Census Tract 100, Shelby County, Tennessee",7678,893
1400000US47157010110,47157010110,"Census Tract 101.10, Shelby County, Tennessee",7705,807
1400000US47157010120,47157010120,"Census Tract 101.20, Shelby County, Tennessee",4547,455
1400000US47157010210,47157010210,"Census Tract 102.10, Shelby County, Tennessee",5366,548
1400000US47157010220,47157010220,"Census Tract 102.20, Shelby County, Tennessee",6940,669
1400000US47157010300,47157010300,"Census Tract 103, Shelby County, Tennessee",1500,221
1400000US47157010500,47157010500,"Census Tract 105, Shelby County, Tennessee",2124,411
1400000US47157010610,47157010610,"Census Tract 106.10, Shelby County, Tennessee",7246,757
1400000US47157010620,47157010620,"Census Tract 106.20, Shelby County, Tennessee",3195,394
1400000US47157010630,47157010630,"Census Tract 106.30, Shelby County, Tennessee",4785,655
1400000US47157010710,47157010710,"Census Tract 107.10, Shelby County, Tennessee",5338,631
1400000US47157010720,47157010720,"Census Tract 107.20, Shelby County, Tennessee",3579,353
1400000US47157010810,47157010810,"Census Tract 108.10, Shelby County, Tennessee",6208,623
1400000US47157010820,47157010820,"Census Tract 108.20, Shelby County, Tennessee",4783,498
1400000US47157011010,47157011010,"Census Tract 110.10, Shelby County, Tennessee",4680,514
1400000US47157011020,47157011020,"Census Tract 110.20, Shelby County, Tennessee",1298,196
1400000US47157011100,47157011100,"Census Tract 111, Shelby County, Tennessee",1740,277
1400000US47157011200,47157011200,"Census Tract 112, Shelby County, Tennessee",1501,263
1400000US47157011300,47157011300,"Census Tract 113, Shelby County, Tennessee",1393,242
1400000US47157011400,47157011400,"Census Tract 114, Shelby County, Tennessee",5265,467
1400000US47157011500,47157011500,"Census Tract 115, Shelby County, Tennessee",2333,476
1400000US47157011600,47157011600,"Census Tract 116, Shelby County, Tennessee",2691,506
1400000US47157011700,47157011700,"Census Tract 117, Shelby County, Tennessee",1641,273
1400000US47157011800,47157011800,"Census Tract 118, Shelby County, Tennessee",5560,845
1400000US47157020101,47157020101,"Census Tract 201.01, Shelby County, Tennessee",4484,519
1400000US47157020102,47157020102,"Census Tract 201.02, Shelby County, Tennessee",2783,204
1400000US47157020210,47157020210,"Census Tract 202.10, Shelby County, Tennessee",5873,784
1400000US47157020221,47157020221,"Census Tract 202.21, Shelby County, Tennessee",3042,299
1400000US47157020222,47157020222,"Census Tract 202.22, Shelby County, Tennessee",3307,318
1400000US47157020300,47157020300,"Census Tract 203, Shelby County, Tennessee",5316,473
1400000US47157020400,47157020400,"Census Tract 204, Shelby County, Tennessee",1447,214
1400000US47157020511,47157020511,"Census Tract 205.11, Shelby County, Tennessee",2307,263
1400000US47157020512,47157020512,"Census Tract 205.12, Shelby County, Tennessee",5140,695
1400000US47157020521,47157020521,"Census Tract 205.21, Shelby County, Tennessee",3886,526
1400000US47157020523,47157020523,"Census Tract 205.23, Shelby County, Tennessee",3428,463
1400000US47157020524,47157020524,"Census Tract 205.24, Shelby County, Tennessee",4231,481
1400000US47157020531,47157020531,"Census Tract 205.31, Shelby County, Tennessee",6383,996
1400000US47157020532,47157020532,"Census Tract 205.32, Shelby County, Tennessee",5472,483
1400000US47157020541,47157020541,"Census Tract 205.41, Shelby County, Tennessee",5291,465
1400000US47157020542,47157020542,"Census Tract 205.42, Shelby County, Tennessee",5309,650
1400000US47157020610,47157020610,"Census Tract 206.10, Shelby County, Tennessee",3604,378
1400000US47157020621,47157020621,"Census Tract 206.21, Shelby County, Tennessee",6913,660
1400000US47157020622,47157020622,"Census Tract 206.22, Shelby County, Tennessee",4052,320
1400000US47157020632,47157020632,"Census Tract 206.32, Shelby County, Tennessee",5288,462
