GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US47157010000,47157010000,"Census Tract 100, Shelby County, Tennessee",7678,893,729,299,6709,899,0,17,34,57,0,17,85,146,121,124,0,17,121,124
1400000US47157010110,47157010110,"Census Tract 101.10, Shelby County, Tennessee",7705,807,524,177,6977,834,7,14,0,17,0,17,0,17,197,156,0,17,197,156
1400000US47157010120,47157010120,"Census Tract 101.20, Shelby County, Tennessee",4547,455,636,234,3855,443,0,17,0,17,0,17,0,17,56,72,0,17,56,72
1400000US47157010210,47157010210,"Census Tract 102.10, Shelby County, Tennessee",5366,548,295,147,4868,539,0,17,124,108,0,17,0,17,79,70,0,17,79,70
1400000US47157010220,47157010220,"Census Tract 102.20, Shelby County, Tennessee",6940,669,752,256,6115,713,0,17,0,17,0,17,0,17,73,101,0,17,73,101
1400000US47157010300,47157010300,"Census Tract 103, Shelby County, Tennessee",1500,221,15,19,1449,225,0,12,0,12,0,12,0,12,36,48,0,12,36,48
1400000US47157010500,47157010500,"Census Tract 105, Shelby County, Tennessee",2124,411,469,225,1446,352,0,12,15,21,0,12,183,110,11,23,0,12,11,23
1400000US47157010610,47157010610,"Census Tract 106.10, Shelby County, Tennessee",7246,757,564,258,5999,719,0,17,152,163,0,17,492,330,39,61,0,17,39,61
1400000US47157010620,47157010620,"Census Tract 106.20, Shelby County, Tennessee",3195,394,193,130,2616,320,0,12,0,12,0,12,386,300,0,12,0,12,0,12
1400000US47157010630,47157010630,"Census Tract 106.30, Shelby County, Tennessee",4785,655,433,381,3300,582,0,12,0,12,0,12,998,387,54,82,54,82,0,12
1400000US47157010710,47157010710,"Census Tract 107.10, Shelby County, Tennessee",5338,631,991,276,3807,520,0,17,160,141,0,17,338,346,42,55,0,17,42,55
