GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US48029110100,48029110100,"Census Tract 1101, Bexar County, Texas",34975,9368
1400000US48029110300,48029110300,"Census Tract 1103, Bexar County, Texas",23545,9020
1400000US48029110500,48029110500,"Census Tract 1105, Bexar County, Texas",6993,1584
1400000US48029110600,48029110600,"Census Tract 1106, Bexar County, Texas",8331,1524
1400000US48029110700,48029110700,"Census Tract 1107, Bexar County, Texas",13070,4097
1400000US48029110800,48029110800,"Census Tract 1108, Bexar County, Texas",18528,3235
1400000US48029110900,48029110900,"Census Tract 1109, Bexar County, Texas",34626,7412
1400000US48029111000,48029111000,"Census Tract 1110, Bexar County, Texas",16231,5856
1400000US48029120100,48029120100,"Census Tract 1201, Bexar County, Texas",15978,969
1400000US48029120300,48029120300,"Census Tract 1203, Bexar County, Texas",70461,11148
1400000US48029120400,48029120400,"Census Tract 1204, Bexar County, Texas",75824,13469
1400000US48029120501,48029120501,"Census Tract 1205.01, Bexar County, Texas",18784,2524
1400000US48029120502,48029120502,"Census Tract 1205.02, Bexar County, Texas",15982,1984
1400000US48029120600,48029120600,"Census Tract 1206, Bexar County, Texas",38995,7021
1400000US48029120701,48029120701,"Census Tract 1207.01, Bexar County, Texas",22018,3010
1400000US48029120702,48029120702,"Census Tract 1207.02, Bexar County, Texas",52171,6414
1400000US48029120800,48029120800,"Census Tract 1208, Bexar County, Texas",44497,4153
1400000US48029120901,48029120901,"Census Tract 1209.01, Bexar County, Texas",28066,4388
1400000US48029120902,48029120902,"Census Tract 1209.02, Bexar County, Texas",33852,5383
1400000US48029121000,48029121000,"Census Tract 1210, Bexar County, Texas",26985,3441
1400000US48029121108,48029121108,"Census Tract 1211.08, Bexar County, Texas",34761,4294
1400000US48029121110,48029121110,"Census Tract 1211.10, Bexar County, Texas",29080,2200
1400000US48029121111,48029121111,"Census Tract 1211.11, Bexar County, Texas",24797,2934
1400000US48029121112,48029121112,"Census Tract 1211.12, Bexar County, Texas",28039,3235
1400000US48029121115,48029121115,"Census Tract 1211.15, Bexar County, Texas",42940,4726
1400000US48029121116,48029121116,"Census Tract 1211.16, Bexar County, Texas",26841,3256
1400000US48029121117,48029121117,"Census Tract 1211.17, Bexar County, Texas",32285,3240
1400000US48029121118,48029121118,"Census Tract 1211.18, Bexar County, Texas",32917,3527
1400000US48029121119,48029121119,"Census Tract 1211.19, Bexar County, Texas",29696,4066
1400000US48029121120,48029121120,"Census Tract 1211.20, Bexar County, Texas",25612,2672
1400000US48029121121,48029121121,"Census Tract 1211.21, Bexar County, Texas",37792,4427
1400000US48029121122,48029121122,"Census Tract 1211.22, Bexar County, Texas",33813,3010
1400000US48029121203,48029121203,"Census Tract 1212.03, Bexar County, Texas",19737,2135
1400000US48029121204,48029121204,"Census Tract 1212.04, Bexar County, Texas",25319,2494
1400000US48029121205,48029121205,"Census Tract 1212.05, Bexar County, Texas",15846,2023
1400000US48029121206,48029121206,"Census Tract 1212.06, Bexar County, Texas",21894,2529
1400000US48029121300,48029121300,"Census Tract 1213, Bexar County, Texas",33953,4318
1400000US48029121402,48029121402,"Census Tract 1214.02, Bexar County, Texas",17246,1463
1400000US48029121403,48029121403,"Census Tract 1214.03, Bexar County, Texas",16558,1812
1400000US48029121404,48029121404,"Census Tract 1214.04, Bexar County, Texas",12976,1439
1400000US48029121501,48029121501,"Census Tract 1215.01, Bexar County, Texas",27740,2363
1400000US48029121504,48029121504,"Census Tract 1215.04, Bexar County, Texas",27181,2719
1400000US48029121505,48029121505,"Census Tract 1215.05, Bexar County, Texas",21668,2021
1400000US48029121506,48029121506,"Census Tract 1215.06, Bexar County, Texas",18771,1964
1400000US48029121507,48029121507,"Census Tract 1215.07, Bexar County, Texas",21313,1878
1400000US48029121508,48029121508,"Census Tract 1215.08, Bexar County, Texas",14016,1537
1400000US48029121601,48029121601,"Census Tract 1216.01, Bexar County, Texas",24352,3684
1400000US48029121604,48029121604,"Census Tract 1216.04, Bexar County, Texas",25802,2401
1400000US48029121605,48029121605,"Census Tract 1216.05, Bexar County, Texas",24625,4059
1400000US48029121606,48029121606,"Census Tract 1216.06, Bexar County, Texas",29421,7436
1400000US48029121701,48029121701,"Census Tract 1217.01, Bexar County, Texas",25162,2873
1400000US48029121702,48029121702,"Census Tract 1217.02, Bexar County, Texas",35151,4579
1400000US48029121802,48029121802,"Census Tract 1218.02, Bexar County, Texas",22625,2249
1400000US48029121803,48029121803,"Census Tract 1218.03, Bexar County, Texas",22808,2073
1400000US48029121804,48029121804,"Census Tract 1218.04, Bexar County, Texas",18815,2114
1400000US48029121808,48029121808,"Census Tract 1218.08, Bexar County, Texas",28121,4141
1400000US48029121809,48029121809,"Census Tract 1218.09, Bexar County, Texas",26785,2624
1400000US48029121810,48029121810,"Census Tract 1218.10, Bexar County, Texas",27085,3251
1400000US48029121811,48029121811,"Census Tract 1218.11, Bexar County, Texas",27827,2442
1400000US48029121812,48029121812,"Census Tract 1218.12, Bexar County, Texas",26260,3073
1400000US48029121813,48029121813,"Census Tract 1218.13, Bexar County, Texas",28626,6238
1400000US48029121903,48029121903,"Census Tract 1219.03, Bexar County, Texas",44074,4216
1400000US48029121904,48029121904,"Census Tract 1219.04, Bexar County, Texas",37317,6264
1400000US48029121905,48029121905,"Census Tract 1219.05, Bexar County, Texas",46505,6010
1400000US48029121906,48029121906,"Census Tract 1219.06, Bexar County, Texas",39027,4871
1400000US48029121907,48029121907,"Census Tract 1219.07, Bexar County, Texas",41151,4413
1400000US48029121908,48029121908,"Census Tract 1219.08, Bexar County, Texas",51453,13293
1400000US48029121909,48029121909,"Census Tract 1219.09, Bexar County, Texas",26260,2452
1400000US48029121910,48029121910,"Census Tract 1219.10, Bexar County, Texas",34464,3398
1400000US48029130200,48029130200,"Census Tract 1302, Bexar County, Texas",9875,2080
1400000US48029130300,48029130300,"Census Tract 1303, Bexar County, Texas",10722,2309
1400000US48029130401,48029130401,"Census Tract 1304.01, Bexar County, Texas",12093,1728
1400000US48029130402,48029130402,"Census Tract 1304.02, Bexar County, Texas",8865,1145
1400000US48029130500,48029130500,"Census Tract 1305, Bexar County, Texas",10291,1826
1400000US48029130600,48029130600,"Census Tract 1306, Bexar County, Texas",10564,1688
1400000US48029130700,48029130700,"Census Tract 1307, Bexar County, Texas",11773,2147
1400000US48029130800,48029130800,"Census Tract 1308, Bexar County, Texas",11569,1166
1400000US48029130900,48029130900,"Census Tract 1309, Bexar County, Texas",12149,1468
1400000US48029131000,48029131000,"Census Tract 1310, Bexar County, Texas",15517,1939
1400000US48029131100,48029131100,"Census Tract 1311, Bexar County, Texas",13041,2297
1400000US48029131200,48029131200,"Census Tract 1312, Bexar County, Texas",18027,2534
1400000US48029131300,48029131300,"Census Tract 1313, Bexar County, Texas",15580,3640
1400000US48029131401,48029131401,"Census Tract 1314.01, Bexar County, Texas",20262,3836
1400000US48029131402,48029131402,"Census Tract 1314.02, Bexar County, Texas",18252,2387
1400000US48029131503,48029131503,"Census Tract 1315.03, Bexar County, Texas",21719,3020
1400000US48029131504,48029131504,"Census Tract 1315.04, Bexar County, Texas",20314,2446
1400000US48029131505,48029131505,"Census Tract 1315.05, Bexar County, Texas",19632,2706
1400000US48029131506,48029131506,"Census Tract 1315.06, Bexar County, Texas",18208,2372
1400000US48029131507,48029131507,"Census Tract 1315.07, Bexar County, Texas",13111,2233
1400000US48029131601,48029131601,"Census Tract 1316.01, Bexar County, Texas",27998,4684
1400000US48029131606,48029131606,"Census Tract 1316.06, Bexar County, Texas",22626,2742
1400000US48029131608,48029131608,"Census Tract 1316.08, Bexar County, Texas",22955,3583
1400000US48029131609,48029131609,"Census Tract 1316.09, Bexar County, Texas",23741,3389
1400000US48029131610,48029131610,"Census Tract 1316.10, Bexar County, Texas",22037,2293
1400000US48029131611,48029131611,"Census Tract 1316.11, Bexar County, Texas",25720,4492
1400000US48029131612,48029131612,"Census Tract 1316.12, Bexar County, Texas",16608,2914
1400000US48029131613,48029131613,"Census Tract 1316.13, Bexar County, Texas",22229,2666
1400000US48029131614,48029131614,"Census Tract 1316.14, Bexar County, Texas",19804,2768
1400000US48029131615,48029131615,"Census Tract 1316.15, Bexar County, Texas",22752,2878
1400000US48029131700,48029131700,"Census Tract 1317, Bexar County, Texas",24808,2516
1400000US48029131801,48029131801,"Census Tract 1318.01, Bexar County, Texas",33271,6427
1400000US48029131802,48029131802,"Census Tract 1318.02, Bexar County, Texas",27772,3022
1400000US48029140100,48029140100,"Census Tract 1401, Bexar County, Texas",19112,4135
1400000US48029140200,48029140200,"Census Tract 1402, Bexar County, Texas",15001,2558
1400000US48029140300,48029140300,"Census Tract 1403, Bexar County, Texas",12282,1901
1400000US48029140400,48029140400,"Census Tract 1404, Bexar County, Texas",16250,2202
1400000US48029140500,48029140500,"Census Tract 1405, Bexar County, Texas",18375,2096
1400000US48029140600,48029140600,"Census Tract 1406, Bexar County, Texas",12031,1578
