GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US48029160400,48029160400,"Census Tract 1604, Bexar County, Texas",4393,374,3562,436,106,108,81,106,0,13,0,13,610,342,34,44,0,13,34,44
1400000US48029160501,48029160501,"Census Tract 1605.01, Bexar County, Texas",4048,350,3388,396,217,212,18,21,0,13,0,13,425,279,0,13,0,13,0,13
1400000US48029160502,48029160502,"Census Tract 1605.02, Bexar County, Texas",4216,436,3509,518,17,19,42,42,1,3,0,13,590,328,57,50,52,48,5,10
1400000US48029160600,48029160600,"Census Tract 1606, Bexar County, Texas",5156,519,4605,576,0,18,5,7,0,18,0,18,456,298,90,115,68,109,22,34
1400000US48029160701,48029160701,"Census Tract 1607.01, Bexar County, Texas",3285,256,2761,314,3,7,104,116,0,13,0,13,300,204,117,109,117,109,0,13
1400000US48029160702,48029160702,"Census Tract 1607.02, Bexar County, Texas",4808,498,3734,412,61,69,50,52,10,21,0,13,727,293,226,112,148,108,78,51
1400000US48029160901,48029160901,"Census Tract 1609.01, Bexar County, Texas",2885,424,2402,422,5,8,13,20,0,13,0,13,307,141,158,143,135,142,23,29
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",5131,650,4424,716,1,2,1,3,0,13,0,13,679,363,26,31,20,29,6,12
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",3840,383,3171,386,71,72,8,11,0,13,0,13,508,224,82,95,0,13,82,95
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",9631,775,7349,899,14,20,97,153,12,20,0,18,1949,764,210,151,183,156,27,47
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",2879,389,2496,366,34,36,31,34,12,16,0,13,234,155,72,90,53,84,19,30
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",6121,401,5309,489,77,53,0,18,11,17,0,18,568,318,156,135,74,102,82,69
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",5258,847,4337,875,23,37,0,18,0,18,0,18,873,531,25,36,25,36,0,18
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",4440,520,3914,485,33,38,8,14,76,119,0,13,296,255,113,100,24,28,89,97
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",7926,1301,5851,1165,1016,283,157,123,176,88,14,22,148,106,564,164,247,103,317,153
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",7907,795,6258,810,229,173,73,118,41,41,31,50,1091,554,184,133,147,113,37,58
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",4023,379,3034,428,176,107,0,13,44,34,0,13,631,310,138,103,47,61,91,84
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",4685,561,3886,675,193,158,0,13,42,62,0,13,485,251,79,66,21,26,58,61
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",4816,420,3899,483,182,112,0,13,137,111,42,80,389,246,167,123,98,100,69,64
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",3829,465,3506,538,165,115,0,13,0,13,0,13,133,152,25,39,23,38,2,6
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",7720,840,6783,921,350,151,29,48,81,110,0,18,427,355,50,46,0,18,50,46
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1148,218,1020,215,0,13,0,13,0,13,0,13,118,83,10,13,10,13,0,13
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",9797,613,7663,684,565,154,117,103,32,38,0,18,1333,445,87,62,16,25,71,55
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",2288,268,1682,245,3,5,4,6,19,31,0,13,530,266,50,47,8,9,42,48
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",5218,458,4451,520,59,46,69,50,1,4,0,18,555,312,83,49,23,25,60,43
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",3713,489,3047,558,28,47,137,176,0,13,0,13,399,263,102,96,10,17,92,94
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",3874,419,3182,458,65,53,176,252,0,13,0,13,408,197,43,54,10,16,33,51
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",4153,542,3182,647,28,43,0,13,0,13,0,13,943,376,0,13,0,13,0,13
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",5419,467,4048,501,16,23,0,18,32,45,44,67,1126,436,153,147,97,114,56,95
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",6570,575,5013,599,36,37,8,13,11,22,0,18,1427,529,75,55,37,34,38,45
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",4278,459,3464,502,195,106,112,144,0,13,0,13,452,308,55,78,55,78,0,13
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",4359,556,3446,461,22,20,42,70,0,13,0,13,840,509,9,15,9,15,0,13
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",4511,527,3035,563,36,32,37,41,15,18,0,13,1323,488,65,49,44,37,21,34
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",4630,443,4212,527,67,60,13,19,0,13,0,13,264,220,74,57,51,42,23,30
1400000US48029170700,48029170700,"Census Tract 1707, Bexar County, Texas",4846,698,4345,634,3,5,27,48,42,63,0,13,385,225,44,44,44,44,0,13
1400000US48029170800,48029170800,"Census Tract 1708, Bexar County, Texas",1244,157,1157,162,5,8,12,19,0,13,0,13,70,52,0,13,0,13,0,13
1400000US48029170900,48029170900,"Census Tract 1709, Bexar County, Texas",3580,485,3009,519,21,42,0,13,6,11,0,13,353,165,191,161,71,51,120,162
1400000US48029171000,48029171000,"Census Tract 1710, Bexar County, Texas",6296,584,5187,659,9,14,12,21,33,42,0,18,841,421,214,145,113,109,101,106
1400000US48029171100,48029171100,"Census Tract 1711, Bexar County, Texas",3928,429,3437,473,9,14,0,13,0,13,0,13,410,275,72,56,50,48,22,27
1400000US48029171200,48029171200,"Census Tract 1712, Bexar County, Texas",4269,488,3495,587,53,70,63,64,0,13,0,13,565,351,93,77,93,77,0,13
1400000US48029171301,48029171301,"Census Tract 1713.01, Bexar County, Texas",2826,286,2576,307,0,13,0,13,7,11,0,13,233,195,10,14,10,14,0,13
1400000US48029171302,48029171302,"Census Tract 1713.02, Bexar County, Texas",4494,415,3986,392,80,49,27,34,82,79,1,2,214,173,104,57,0,13,104,57
1400000US48029171401,48029171401,"Census Tract 1714.01, Bexar County, Texas",5100,456,4545,516,116,94,0,13,7,19,0,13,408,218,24,31,24,31,0,13
1400000US48029171402,48029171402,"Census Tract 1714.02, Bexar County, Texas",5340,539,4450,580,4,6,0,18,43,66,0,18,750,313,93,90,93,90,0,18
1400000US48029171501,48029171501,"Census Tract 1715.01, Bexar County, Texas",2492,326,1970,354,197,108,6,11,0,13,0,13,213,131,106,96,67,92,39,40
1400000US48029171502,48029171502,"Census Tract 1715.02, Bexar County, Texas",5113,533,4475,537,244,97,10,12,0,18,0,18,312,207,72,89,72,89,0,18
1400000US48029171601,48029171601,"Census Tract 1716.01, Bexar County, Texas",4552,349,3969,433,225,139,0,13,0,13,0,13,320,209,38,45,12,19,26,30
1400000US48029171602,48029171602,"Census Tract 1716.02, Bexar County, Texas",3524,504,2942,494,370,167,0,13,12,19,0,13,168,113,32,29,9,15,23,24
1400000US48029171700,48029171700,"Census Tract 1717, Bexar County, Texas",7410,629,6025,640,554,189,94,123,27,32,0,18,483,296,227,137,95,81,132,111
1400000US48029171801,48029171801,"Census Tract 1718.01, Bexar County, Texas",5747,519,4848,602,133,97,80,74,28,44,0,18,407,191,251,155,150,140,101,80
1400000US48029171802,48029171802,"Census Tract 1718.02, Bexar County, Texas",6782,753,5624,791,675,354,82,105,0,18,0,18,342,198,59,82,59,82,0,18
1400000US48029171902,48029171902,"Census Tract 1719.02, Bexar County, Texas",11618,1101,8124,1105,1871,609,0,20,398,271,0,20,651,411,574,445,126,159,448,390
1400000US48029171903,48029171903,"Census Tract 1719.03, Bexar County, Texas",6940,556,5846,613,508,295,0,18,73,80,0,18,345,258,168,185,19,30,149,180
1400000US48029171912,48029171912,"Census Tract 1719.12, Bexar County, Texas",6264,437,4712,462,702,153,0,18,230,90,11,18,405,237,204,112,69,58,135,81
1400000US48029171913,48029171913,"Census Tract 1719.13, Bexar County, Texas",5442,362,4467,579,451,182,0,18,43,44,0,18,260,188,221,193,10,17,211,196
1400000US48029171914,48029171914,"Census Tract 1719.14, Bexar County, Texas",5648,442,4623,474,442,122,10,16,46,30,0,18,419,253,108,112,0,18,108,112
1400000US48029171915,48029171915,"Census Tract 1719.15, Bexar County, Texas",2230,267,1883,263,175,119,0,13,18,20,0,13,20,22,134,101,13,22,121,95
1400000US48029171916,48029171916,"Census Tract 1719.16, Bexar County, Texas",8050,573,5548,705,873,269,0,18,162,93,0,18,848,283,619,236,165,164,454,174
1400000US48029171917,48029171917,"Census Tract 1719.17, Bexar County, Texas",9377,961,6121,844,1937,1244,0,18,298,202,0,18,600,312,421,246,194,210,227,164
1400000US48029171918,48029171918,"Census Tract 1719.18, Bexar County, Texas",5779,515,4790,509,461,153,28,46,230,238,0,18,130,96,140,90,18,22,122,83
1400000US48029171919,48029171919,"Census Tract 1719.19, Bexar County, Texas",3801,515,2925,581,589,210,53,71,0,13,0,13,130,111,104,59,9,15,95,57
1400000US48029171920,48029171920,"Census Tract 1719.20, Bexar County, Texas",9134,860,7709,871,610,148,0,18,64,45,37,56,586,419,128,96,0,18,128,96
1400000US48029171921,48029171921,"Census Tract 1719.21, Bexar County, Texas",5621,351,4418,371,325,105,40,47,168,141,0,18,373,205,297,174,76,62,221,168
1400000US48029171922,48029171922,"Census Tract 1719.22, Bexar County, Texas",3328,533,2771,557,72,72,0,13,88,99,0,13,248,204,149,170,117,157,32,32
1400000US48029171923,48029171923,"Census Tract 1719.23, Bexar County, Texas",9054,969,7107,780,780,420,23,34,411,248,0,18,294,171,439,385,0,18,439,385
1400000US48029171924,48029171924,"Census Tract 1719.24, Bexar County, Texas",5184,451,3870,537,712,157,0,13,139,126,0,13,361,225,102,77,30,34,72,62
1400000US48029171925,48029171925,"Census Tract 1719.25, Bexar County, Texas",9226,630,6310,799,839,248,0,18,765,424,227,351,417,283,668,320,134,137,534,282
1400000US48029172002,48029172002,"Census Tract 1720.02, Bexar County, Texas",9877,772,7707,821,1107,268,33,56,147,99,64,86,427,299,392,167,78,66,314,152
1400000US48029172003,48029172003,"Census Tract 1720.03, Bexar County, Texas",6306,609,4249,648,753,213,9,15,300,228,0,18,263,215,732,631,46,75,686,624
1400000US48029172004,48029172004,"Census Tract 1720.04, Bexar County, Texas",3840,285,3090,325,175,89,0,13,136,107,30,43,117,69,292,147,32,51,260,147
1400000US48029172005,48029172005,"Census Tract 1720.05, Bexar County, Texas",5107,328,3705,444,389,202,14,25,564,325,0,13,132,97,303,133,26,42,277,128
1400000US48029172006,48029172006,"Census Tract 1720.06, Bexar County, Texas",7527,643,5824,510,762,245,75,63,296,190,0,18,138,106,432,263,12,20,420,261
1400000US48029172007,48029172007,"Census Tract 1720.07, Bexar County, Texas",9834,1019,7798,948,1001,493,0,18,484,160,0,18,268,320,283,190,82,96,201,127
1400000US48029180101,48029180101,"Census Tract 1801.01, Bexar County, Texas",4943,484,4245,402,71,94,0,18,31,59,0,18,465,254,131,109,49,52,82,95
1400000US48029180102,48029180102,"Census Tract 1801.02, Bexar County, Texas",1999,187,1810,199,11,19,0,13,0,13,0,13,171,104,7,11,7,11,0,13
1400000US48029180201,48029180201,"Census Tract 1802.01, Bexar County, Texas",4691,513,2968,442,187,96,85,81,132,153,0,13,1097,474,222,209,24,28,198,207
1400000US48029180202,48029180202,"Census Tract 1802.02, Bexar County, Texas",5001,672,4108,737,250,129,76,66,36,43,0,18,477,299,54,72,54,72,0,18
1400000US48029180300,48029180300,"Census Tract 1803, Bexar County, Texas",4034,520,3629,534,33,43,0,13,0,13,0,13,294,219,78,52,17,18,61,48
1400000US48029180400,48029180400,"Census Tract 1804, Bexar County, Texas",4450,498,3866,499,169,151,24,39,0,13,25,44,331,308,35,31,27,29,8,13
1400000US48029180501,48029180501,"Census Tract 1805.01, Bexar County, Texas",4870,428,4116,455,430,192,40,66,58,52,14,24,174,109,38,39,38,39,0,13
1400000US48029180503,48029180503,"Census Tract 1805.03, Bexar County, Texas",4536,435,4191,417,93,70,54,74,0,13,0,13,180,142,18,24,18,24,0,13
1400000US48029180504,48029180504,"Census Tract 1805.04, Bexar County, Texas",4623,368,3915,375,346,186,44,68,0,13,0,13,245,144,73,88,40,65,33,52
1400000US48029180602,48029180602,"Census Tract 1806.02, Bexar County, Texas",3107,424,2655,339,15,25,0,13,74,111,0,13,351,302,12,18,12,18,0,13
1400000US48029180603,48029180603,"Census Tract 1806.03, Bexar County, Texas",1726,203,1575,197,37,36,18,41,45,61,21,36,8,12,22,20,14,15,8,14
1400000US48029180604,48029180604,"Census Tract 1806.04, Bexar County, Texas",6150,677,4664,654,139,114,10,18,15,24,0,18,1121,729,201,133,142,109,59,75
1400000US48029180701,48029180701,"Census Tract 1807.01, Bexar County, Texas",4095,441,3272,444,434,225,6,13,281,119,0,13,49,37,53,44,12,19,41,39
1400000US48029180702,48029180702,"Census Tract 1807.02, Bexar County, Texas",6936,779,5642,705,1036,451,0,18,33,44,0,18,79,68,146,101,23,28,123,100
1400000US48029180800,48029180800,"Census Tract 1808, Bexar County, Texas",2292,491,1400,354,166,90,16,22,7,13,0,13,667,270,36,31,26,25,10,14
1400000US48029180901,48029180901,"Census Tract 1809.01, Bexar County, Texas",5714,373,4139,520,132,97,58,54,30,38,0,18,1281,461,74,65,28,44,46,47
1400000US48029180902,48029180902,"Census Tract 1809.02, Bexar County, Texas",7474,913,5163,841,40,60,57,72,14,23,0,18,2004,797,196,201,61,59,135,196
1400000US48029181001,48029181001,"Census Tract 1810.01, Bexar County, Texas",3954,514,3341,629,274,218,10,15,0,13,0,13,325,198,4,9,4,9,0,13
1400000US48029181003,48029181003,"Census Tract 1810.03, Bexar County, Texas",6013,717,4357,644,946,361,0,18,158,125,0,18,198,164,354,184,16,25,338,183
1400000US48029181004,48029181004,"Census Tract 1810.04, Bexar County, Texas",5283,567,4255,654,409,211,0,13,411,306,0,13,109,90,99,79,18,29,81,74
1400000US48029181005,48029181005,"Census Tract 1810.05, Bexar County, Texas",3743,409,2812,364,491,224,0,13,155,227,0,13,215,128,70,49,36,36,34,34
1400000US48029181100,48029181100,"Census Tract 1811, Bexar County, Texas",6236,531,5327,683,164,183,89,110,107,93,0,18,375,313,174,154,44,56,130,132
1400000US48029181200,48029181200,"Census Tract 1812, Bexar County, Texas",4521,296,4152,320,114,104,0,13,27,22,0,13,185,146,43,37,12,17,31,34
1400000US48029181301,48029181301,"Census Tract 1813.01, Bexar County, Texas",4653,514,3378,523,337,231,0,13,326,244,0,13,218,206,394,341,28,32,366,339
1400000US48029181302,48029181302,"Census Tract 1813.02, Bexar County, Texas",6022,524,4811,585,310,242,9,17,131,87,0,18,566,262,195,148,77,103,118,114
1400000US48029181303,48029181303,"Census Tract 1813.03, Bexar County, Texas",3528,518,1865,403,327,159,0,13,807,416,0,13,281,143,248,160,29,34,219,164
1400000US48029181402,48029181402,"Census Tract 1814.02, Bexar County, Texas",2341,303,1773,267,343,223,0,13,118,100,0,13,32,30,75,97,12,19,63,95
1400000US48029181403,48029181403,"Census Tract 1814.03, Bexar County, Texas",6688,839,4744,952,891,359,157,139,573,305,0,18,22,29,301,168,30,32,271,163
1400000US48029181404,48029181404,"Census Tract 1814.04, Bexar County, Texas",5070,453,2319,387,443,283,0,13,1926,486,0,13,114,92,268,231,153,160,115,120
1400000US48029181503,48029181503,"Census Tract 1815.03, Bexar County, Texas",6972,522,5719,559,675,313,0,18,314,187,0,18,195,164,69,82,21,36,48,63
1400000US48029181504,48029181504,"Census Tract 1815.04, Bexar County, Texas",5945,632,4761,666,594,287,11,18,203,153,42,66,195,139,139,131,0,18,139,131
1400000US48029181505,48029181505,"Census Tract 1815.05, Bexar County, Texas",4708,362,4321,393,47,76,133,163,35,42,0,13,33,36,139,129,32,50,107,118
1400000US48029181506,48029181506,"Census Tract 1815.06, Bexar County, Texas",4382,574,3751,559,198,118,0,13,126,84,0,13,81,52,226,141,49,51,177,128
1400000US48029181601,48029181601,"Census Tract 1816.01, Bexar County, Texas",3197,248,2718,324,100,75,0,13,0,13,0,13,258,139,121,111,30,32,91,106
1400000US48029181602,48029181602,"Census Tract 1816.02, Bexar County, Texas",6302,602,5547,631,315,180,8,14,0,18,0,18,219,137,213,167,63,73,150,156
1400000US48029181703,48029181703,"Census Tract 1817.03, Bexar County, Texas",7183,406,5986,634,440,275,0,18,234,150,0,18,300,270,223,166,53,52,170,148
1400000US48029181704,48029181704,"Census Tract 1817.04, Bexar County, Texas",5773,470,4916,529,120,84,13,21,261,202,0,18,334,208,129,129,0,18,129,129
1400000US48029181705,48029181705,"Census Tract 1817.05, Bexar County, Texas",5328,561,3908,540,460,175,27,31,449,167,0,13,386,200,98,94,0,13,98,94
1400000US48029181711,48029181711,"Census Tract 1817.11, Bexar County, Texas",7947,622,6074,650,223,270,42,46,680,424,0,18,785,609,143,86,0,18,143,86
1400000US48029181712,48029181712,"Census Tract 1817.12, Bexar County, Texas",3904,217,3241,362,201,120,1,3,57,59,0,13,331,383,73,57,0,13,73,57
1400000US48029181713,48029181713,"Census Tract 1817.13, Bexar County, Texas",7687,563,5552,587,549,191,85,94,53,51,0,18,811,464,637,551,137,182,500,485
1400000US48029181715,48029181715,"Census Tract 1817.15, Bexar County, Texas",6441,538,5289,613,347,259,119,180,53,66,0,18,500,237,133,88,42,42,91,72
1400000US48029181716,48029181716,"Census Tract 1817.16, Bexar County, Texas",7233,611,4720,668,368,195,223,276,112,94,0,18,1458,595,352,147,155,108,197,132
1400000US48029181718,48029181718,"Census Tract 1817.18, Bexar County, Texas",5320,258,4511,423,70,52,64,95,118,128,0,18,223,168,334,161,0,18,334,161
1400000US48029181720,48029181720,"Census Tract 1817.20, Bexar County, Texas",4783,251,3784,396,214,161,10,15,152,91,0,13,323,213,300,150,65,77,235,129
1400000US48029181721,48029181721,"Census Tract 1817.21, Bexar County, Texas",3933,331,3265,474,191,136,0,13,117,81,0,13,295,262,65,67,48,62,17,25
1400000US48029181722,48029181722,"Census Tract 1817.22, Bexar County, Texas",4772,430,4017,472,206,150,140,179,179,146,0,13,230,154,0,13,0,13,0,13
1400000US48029181723,48029181723,"Census Tract 1817.23, Bexar County, Texas",4977,386,3300,473,813,489,7,12,99,85,0,18,596,285,162,133,0,18,162,133
1400000US48029181724,48029181724,"Census Tract 1817.24, Bexar County, Texas",5573,537,4408,581,280,230,0,18,395,269,0,18,170,125,320,195,32,51,288,213
1400000US48029181725,48029181725,"Census Tract 1817.25, Bexar County, Texas",5490,601,3695,860,1082,335,17,27,244,236,0,18,199,160,253,196,16,28,237,192
1400000US48029181726,48029181726,"Census Tract 1817.26, Bexar County, Texas",9494,615,7427,679,554,133,127,174,523,271,29,51,594,374,240,154,44,46,196,145
1400000US48029181727,48029181727,"Census Tract 1817.27, Bexar County, Texas",3639,313,2904,391,338,142,15,24,73,65,0,13,247,158,62,63,19,22,43,54
1400000US48029181728,48029181728,"Census Tract 1817.28, Bexar County, Texas",11308,1030,8450,1167,655,237,91,153,620,454,119,174,1133,761,240,197,40,51,200,179
1400000US48029181729,48029181729,"Census Tract 1817.29, Bexar County, Texas",4919,453,3848,587,329,215,8,13,290,317,8,20,223,189,213,138,51,66,162,119
1400000US48029181730,48029181730,"Census Tract 1817.30, Bexar County, Texas",4097,498,3051,471,356,273,78,94,8,13,0,13,470,386,134,107,36,39,98,91
1400000US48029181731,48029181731,"Census Tract 1817.31, Bexar County, Texas",7408,535,5868,700,391,123,72,144,85,62,0,18,973,418,19,30,19,30,0,18
1400000US48029181808,48029181808,"Census Tract 1818.08, Bexar County, Texas",1498,245,1206,263,172,113,0,13,78,70,0,13,32,29,10,10,4,7,6,9
1400000US48029181809,48029181809,"Census Tract 1818.09, Bexar County, Texas",6299,476,4626,591,443,379,62,77,254,153,0,18,533,314,381,328,203,280,178,195
1400000US48029181811,48029181811,"Census Tract 1818.11, Bexar County, Texas",3943,340,3134,363,36,44,28,45,355,216,0,13,213,134,177,120,94,88,83,82
1400000US48029181813,48029181813,"Census Tract 1818.13, Bexar County, Texas",6550,664,4630,617,435,171,0,18,804,231,12,21,669,325,0,18,0,18,0,18
1400000US48029181814,48029181814,"Census Tract 1818.14, Bexar County, Texas",3799,383,3183,381,201,136,0,13,37,48,26,43,258,168,94,71,35,42,59,58
1400000US48029181815,48029181815,"Census Tract 1818.15, Bexar County, Texas",3799,568,2893,482,98,60,0,13,252,221,0,13,424,361,132,92,62,41,70,81
1400000US48029181816,48029181816,"Census Tract 1818.16, Bexar County, Texas",4629,377,4131,392,155,102,0,13,159,92,0,13,42,46,142,130,0,13,142,130
1400000US48029181817,48029181817,"Census Tract 1818.17, Bexar County, Texas",3488,353,2978,391,242,132,0,13,159,109,0,13,109,103,0,13,0,13,0,13
1400000US48029181818,48029181818,"Census Tract 1818.18, Bexar County, Texas",4937,484,4452,475,363,343,0,13,53,75,0,13,69,70,0,13,0,13,0,13
1400000US48029181819,48029181819,"Census Tract 1818.19, Bexar County, Texas",6166,678,4192,547,240,149,37,57,552,209,34,56,958,592,153,106,0,18,153,106
1400000US48029181820,48029181820,"Census Tract 1818.20, Bexar County, Texas",5922,937,3453,490,920,390,87,91,522,185,142,164,500,235,298,189,24,42,274,176
1400000US48029181821,48029181821,"Census Tract 1818.21, Bexar County, Texas",3549,294,2620,361,244,353,0,13,371,284,0,13,138,91,176,156,20,35,156,160
1400000US48029181822,48029181822,"Census Tract 1818.22, Bexar County, Texas",5021,364,4263,395,277,176,16,18,183,113,0,18,125,66,157,124,20,22,137,118
1400000US48029181823,48029181823,"Census Tract 1818.23, Bexar County, Texas",2952,409,1878,356,206,185,173,238,150,147,0,13,442,259,103,79,75,66,28,29
1400000US48029181824,48029181824,"Census Tract 1818.24, Bexar County, Texas",5465,545,4297,478,315,191,89,107,379,212,7,12,233,209,145,109,41,49,104,88
1400000US48029181825,48029181825,"Census Tract 1818.25, Bexar County, Texas",3323,245,2667,261,132,122,30,32,175,116,0,13,139,86,180,120,60,59,120,105
1400000US48029181826,48029181826,"Census Tract 1818.26, Bexar County, Texas",6693,628,5121,748,231,73,0,18,380,126,0,18,655,403,306,255,16,27,290,252
1400000US48029181901,48029181901,"Census Tract 1819.01, Bexar County, Texas",3693,434,2563,379,244,115,12,18,560,281,0,13,299,278,15,18,9,16,6,9
1400000US48029181902,48029181902,"Census Tract 1819.02, Bexar County, Texas",6304,548,5433,526,105,89,0,18,366,220,0,18,338,229,62,59,27,44,35,40
1400000US48029182001,48029182001,"Census Tract 1820.01, Bexar County, Texas",5223,404,3841,425,234,204,0,18,470,277,103,144,337,311,238,170,172,143,66,85
1400000US48029182002,48029182002,"Census Tract 1820.02, Bexar County, Texas",9317,480,7980,553,369,91,0,18,608,241,0,18,160,129,200,124,76,74,124,86
1400000US48029182003,48029182003,"Census Tract 1820.03, Bexar County, Texas",3745,432,2739,421,119,128,0,13,537,230,0,13,167,120,183,118,48,68,135,97
1400000US48029182101,48029182101,"Census Tract 1821.01, Bexar County, Texas",7330,494,6707,444,63,64,26,42,124,119,0,18,198,303,212,176,32,52,180,169
1400000US48029182102,48029182102,"Census Tract 1821.02, Bexar County, Texas",7535,476,6701,637,282,245,0,18,377,219,17,25,27,22,131,75,68,54,63,69
1400000US48029182103,48029182103,"Census Tract 1821.03, Bexar County, Texas",2421,246,2298,258,18,27,6,9,17,26,12,17,39,43,31,35,0,13,31,35
1400000US48029182105,48029182105,"Census Tract 1821.05, Bexar County, Texas",2463,211,2193,243,30,26,0,13,22,20,0,13,23,34,195,137,0,13,195,137
1400000US48029182106,48029182106,"Census Tract 1821.06, Bexar County, Texas",6384,470,5074,598,243,142,105,131,167,123,0,18,367,269,428,225,81,107,347,222
1400000US48029190100,48029190100,"Census Tract 1901, Bexar County, Texas",3456,427,2494,439,102,61,69,95,13,22,0,13,672,332,106,69,44,38,62,66
1400000US48029190200,48029190200,"Census Tract 1902, Bexar County, Texas",4623,506,4224,492,38,22,33,38,91,111,0,13,173,101,64,53,30,54,34,40
1400000US48029190400,48029190400,"Census Tract 1904, Bexar County, Texas",4060,327,3283,291,78,72,0,13,260,120,0,13,173,105,266,112,38,36,228,109
1400000US48029190501,48029190501,"Census Tract 1905.01, Bexar County, Texas",2659,281,1763,286,16,27,39,62,0,13,0,13,787,296,54,37,38,31,16,17
1400000US48029190503,48029190503,"Census Tract 1905.03, Bexar County, Texas",3597,384,3249,350,61,47,11,39,68,46,0,13,131,101,77,105,15,19,62,101
1400000US48029190504,48029190504,"Census Tract 1905.04, Bexar County, Texas",2626,343,1868,431,38,30,11,13,60,74,0,13,633,360,16,24,16,24,0,13
1400000US48029190601,48029190601,"Census Tract 1906.01, Bexar County, Texas",3894,523,2761,581,2,8,0,13,0,13,0,13,1117,389,14,15,0,13,14,15
1400000US48029190603,48029190603,"Census Tract 1906.03, Bexar County, Texas",2823,395,2233,427,49,43,21,26,0,13,0,13,462,297,58,59,12,19,46,56
1400000US48029190604,48029190604,"Census Tract 1906.04, Bexar County, Texas",4385,554,2442,510,88,137,45,65,0,13,0,13,1738,674,72,81,72,81,0,13
1400000US48029190700,48029190700,"Census Tract 1907, Bexar County, Texas",2758,267,2283,222,82,66,5,8,46,38,0,13,307,192,35,30,24,27,11,15
1400000US48029190800,48029190800,"Census Tract 1908, Bexar County, Texas",2023,145,1900,155,89,82,0,13,4,6,0,13,18,22,12,13,0,13,12,13
1400000US48029190901,48029190901,"Census Tract 1909.01, Bexar County, Texas",6046,826,5149,765,352,335,0,18,121,124,0,18,384,284,40,49,16,38,24,30
1400000US48029190902,48029190902,"Census Tract 1909.02, Bexar County, Texas",3983,373,3528,393,203,151,0,13,23,29,0,13,133,93,96,89,63,75,33,38
1400000US48029191003,48029191003,"Census Tract 1910.03, Bexar County, Texas",7754,884,4968,918,259,158,0,18,110,116,0,18,2312,770,105,79,51,56,54,52
1400000US48029191004,48029191004,"Census Tract 1910.04, Bexar County, Texas",3896,405,2879,442,88,83,15,23,64,73,0,13,736,330,114,84,64,70,50,43
1400000US48029191005,48029191005,"Census Tract 1910.05, Bexar County, Texas",2341,321,1929,353,0,13,26,30,0,13,0,13,284,177,102,119,17,28,85,115
