GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US48029160902,48029160902,"Census Tract 1609.02, Bexar County, Texas",3845,457,2307,373,2307,373,1846,331,461,163,0,13,1538,291
1400000US48029161000,48029161000,"Census Tract 1610, Bexar County, Texas",2651,265,1481,240,1481,240,1259,253,222,111,0,13,1170,237
1400000US48029161100,48029161100,"Census Tract 1611, Bexar County, Texas",7185,597,4443,526,4443,526,3820,446,623,280,0,18,2742,481
1400000US48029161200,48029161200,"Census Tract 1612, Bexar County, Texas",1886,252,1112,176,1112,176,1013,160,99,63,0,13,774,161
1400000US48029161302,48029161302,"Census Tract 1613.02, Bexar County, Texas",3973,404,2607,333,2607,333,2194,334,413,169,0,18,1366,237
1400000US48029161303,48029161303,"Census Tract 1613.03, Bexar County, Texas",3522,549,2068,337,2068,337,1816,262,252,126,0,18,1454,361
1400000US48029161304,48029161304,"Census Tract 1613.04, Bexar County, Texas",2955,384,1771,275,1771,275,1464,246,307,115,0,13,1184,183
1400000US48029161400,48029161400,"Census Tract 1614, Bexar County, Texas",7284,1294,6809,1304,803,188,699,169,104,76,6006,1335,475,113
1400000US48029161501,48029161501,"Census Tract 1615.01, Bexar County, Texas",5687,562,3450,465,3450,465,3031,428,419,166,0,18,2237,281
1400000US48029161503,48029161503,"Census Tract 1615.03, Bexar County, Texas",2954,309,1690,293,1664,292,1570,299,94,82,26,26,1264,194
1400000US48029161504,48029161504,"Census Tract 1615.04, Bexar County, Texas",3256,436,2121,312,2104,317,1958,348,146,72,17,28,1135,245
1400000US48029161600,48029161600,"Census Tract 1616, Bexar County, Texas",3258,264,2074,241,2074,241,1886,234,188,86,0,13,1184,213
1400000US48029161801,48029161801,"Census Tract 1618.01, Bexar County, Texas",2707,264,1630,238,1527,242,1473,225,54,51,103,87,1077,199
1400000US48029161802,48029161802,"Census Tract 1618.02, Bexar County, Texas",4713,465,3252,347,3087,371,2769,401,318,127,165,95,1461,328
1400000US48029161901,48029161901,"Census Tract 1619.01, Bexar County, Texas",1013,186,633,160,633,160,604,146,29,29,0,13,380,85
