predict_all true_all
35616.0411313379 28661
33935.9354687894 28843
27464.1100465246 29516
25420.9249108904 27435
29593.8416201195 11511
27048.0332629072 21832
50585.0078372271 43648
34885.5164095057 35823
39721.9077002021 37502
39543.4109097183 58765
16476.6284078291 15765
18341.2966370365 13729
22547.6570745375 13287
21186.414798006 15414
23998.6454913057 20852
24154.2634647749 22677
34246.5579132686 31976
16581.414461999 27884
40978.5407855212 21661
40239.1605504608 59659
29605.3611344785 34867
30084.3760787752 33275
41932.1333232689 38491
29325.516683416 38495
30364.5954440915 41599
35072.5044576556 37181
34780.83848081 34631
47408.1235348277 43734
45762.0298317911 48846
34789.2622639269 31526
40235.5950437248 46276
53173.4822471361 48876
47117.7641026511 48417
53511.8511687901 38021
51336.771825272 41778
66231.9028402645 47442
70251.5941257325 76489
72773.992338451 56931
36273.8938981786 40081
32624.6790958976 37105
42889.0558216492 40558
27576.8158847685 27427
26883.0646038712 23248
33461.7648853108 28546
51314.250053678 50898
50316.4744488828 33941
30051.9151730795 29242
31369.39421652 26328
47887.6344472672 67714
75367.0296131437 65552
82334.7144188195 80038
77505.9326588002 63530
86733.6166569528 77559
83381.0426184715 78676
41666.5499132786 46627
52044.6815519607 62664
37467.3234938768 39534
56256.3997142394 53203
46527.6053901804 52335
30755.7557745911 37708
55829.5406015465 49829
49340.1321322758 63721
92412.6520491632 101482
87361.4233013227 103035
89710.8147575331 106776
60452.3343036709 59509
26311.6645594113 38101
46016.3696613043 56271
51701.9640447996 55748
48031.3340436645 53942
48573.0220613472 53900
44792.6199701919 50094
35756.9843807813 50682
93647.6564857965 93872
86256.6878144594 73388
88180.3475125538 96792
89200.4168920262 81306
43523.6007424397 42777
34432.1700263047 37745
24661.8211607825 29595
30652.2231200939 37433
39642.9166816249 21035
31636.536038947 29738
13486.5807526215 19786
26976.7812619451 28927
16465.9155172709 19311
31219.8838901336 26611
35219.3729700009 29395
19385.618214925 21662
20886.0609550875 24660
27774.3363288579 20818
22932.7117467097 19755
26543.2174176598 17750
17253.0898052175 14947
24066.1182101332 19782
21825.5882265346 20659
31479.405019016 25317
16388.0416271505 14489
21048.7521376518 11522
44636.9245849504 31045
51235.0908393939 30204
23896.9612677185 17679
55712.9319610311 43728
35079.4910846622 13390
16922.831163083 16075
21539.4796484912 33051
26279.9031127361 18362
30205.4659981315 28577
46598.8513297353 35875
28410.9488916169 20296
34133.6252187896 33031
21671.72796079 13587
13348.701217846 17838
18432.0345551711 17196
40184.3705676871 32328
19866.3715959087 23776
17828.7354840928 14941
34420.1239566591 53026
25307.8715073437 30051
37855.1959824835 43642
73680.440023451 75203
44785.9090242581 34810
24835.9597755403 39351
57570.8510411851 59290
20435.1885068975 29850
72113.5054265119 54613
82310.8515954466 102745
86462.96841645 74728
45215.4299775348 43198
57268.3664025742 60193
63122.6073091216 71014
72134.8550567408 78641
48642.0020881126 52291
26218.328431639 49509
41536.8079050275 47002
27686.4623096039 35278
36862.9917169339 41802
23227.6924217995 30666
19642.4830142705 19837
22484.4741015077 29626
24620.3717604367 25304
14552.4708350154 28040
14542.6143967656 21268
16332.4717598193 15681
16893.7786107275 16869
18081.884475043 25186
19282.5732787546 25133
15204.2399781065 22092
16298.5828975911 15211
21775.5679523457 15900
15529.4798659047 30709
13414.6208102132 24692
10370.6197225699 16050
17519.642797954 20770
12675.4099444236 18377
17427.5747640682 18843
12228.5761165883 21736
14226.6131720299 21748
17215.4876063222 13027
12022.4142048621 15515
21342.8008786694 18646
13945.3163059454 15075
21436.2607410969 17619
15745.708609829 15902
18353.3671509794 19290
17612.043830358 32440
21787.1243492349 35513
46318.3371915015 59675
39318.5551103764 38851
57693.3147749361 62927
62956.4024797662 76782
51852.8973674366 39224
20727.2250755436 21427
14460.2863678718 16672
17467.9080666042 14182
20949.004290922 12849
18604.1970053261 14049
17180.679821772 16319
65452.3914186849 62253
83883.4925438483 83257
95183.9773415808 129353
108643.460334875 114160
39740.1748644065 54391
47334.8115898846 85089
58274.2842650313 55962
45450.9244756426 68441
31781.4342385333 45132
45185.3663438475 59535
22255.7021135866 34151
50386.1762721733 59162
40487.5940308545 42165
25214.5947868581 26202
16178.7846856281 15525
17432.0786037978 23343
16748.4010889041 18257
26150.5940038588 39349
29118.7729691581 26269
37010.7917960123 31103
44208.898503472 38279
19164.4231378139 32491
31381.2373734063 21248
35006.7963054921 28705
49106.8673381892 37395
21603.362183506 28264
39150.1950677658 27678
20376.9089747633 28737
16086.8701168106 16913
9836.51410754812 15515
29260.2556653358 17801
12552.7965253048 12481
17556.9107868501 13970
10891.2726124499 15421
35796.3715874412 26486
8280.18800412333 13691
12087.9885149254 13351
15360.2759926246 13473
12882.5389711115 11456
25740.9960649806 16468
28819.3558307721 16296
23149.9224667934 15058
19790.5666484081 19207
59136.2119079935 39549
28235.2682678515 18077
27059.1016147731 20631
22352.8367735352 18851
21827.3203893846 12749
20642.9373881763 16530
24019.864141424 18369
16381.8063443523 20453
27210.7140675981 14000
12970.307324001 8949
11755.4284181804 12337
19381.4307875815 11647
20260.5781489134 15692
12315.5637855124 12645
11984.1974134289 11770
21254.3336811744 8596
13560.1351956186 11541
14173.719823201 11461
13869.1777592941 11234
20379.4851381649 13662
14203.916621176 12299
22446.5287844646 10372
13326.6823745999 9492
15113.3318006339 10026
18104.05727359 11488
14648.3102043897 13752
16172.6444140933 11452
20021.8616433604 13958
19306.3769756681 12341
13294.5460928628 12822
20184.4167918428 8462
19671.3465663172 10577
15078.4930408044 12991
17453.6244525596 8533
15226.712696428 52475
19464.179455571 12606
12642.9874611567 13332
28014.01099256 19962
21000.3313303617 8061
14972.091917933 17302
11671.0832058765 10559
14340.7758794782 11737
32873.9196073024 37487
39158.270071348 42149
26342.6280884939 4402
54483.331426243 55015
48774.2251548641 42548
59824.1143537548 57900
28214.7333131346 54474
16108.0459526185 19010
22271.0455709644 11313
19891.8038641952 13795
12790.6446164509 10682
14512.9499542447 13915
12169.4280443224 20574
19008.3011568432 12052
17166.8927499749 16114
15453.069718473 18062
21654.1443486072 26023
22652.3004443925 10559
22956.6238469485 12768
30916.3333886153 16781
18703.9820184743 10127
13845.1942806455 12328
12053.1707242712 7166
24248.0881290611 11128
18732.0890017045 8236
25728.0353345998 10104
29311.4967143954 28533
18984.9809906154 14207
15118.9058412976 11872
11722.0933315715 10767
12881.8326364101 11939
16015.2917705932 13111
22415.18897408 12670
15874.7336331061 13610
21762.7172712256 10200
25170.5174046955 12007
57747.3878855809 86251
23054.2738143266 25210
19274.9890052364 23021
19705.84742303 19915
24132.3454344881 15512
18702.1200401201 15690
17477.6349019343 12777
21649.0574671579 17471
16284.1557047732 21234
26189.3746097912 21169
55880.8429721593 47057
33116.8217792869 54499
23601.2516038724 18099
23063.3179564176 23429
18016.3635158313 17358
24564.4052012372 21290
19390.7545147969 16495
19032.5488094409 21610
23915.7149621245 17068
26497.3137568576 26420
28337.1340733517 18703
16124.0349489996 11685
20021.3237722207 10344
17222.8808633007 11249
13959.9971045325 17769
18903.2521189954 15294
18811.9936825155 13185
23341.2408884267 15861
22847.9130924576 18487
15804.5314015379 15660
21317.5992514429 21546
20659.4334270566 27904
17512.0374420337 24106
23628.7541112131 16255
30412.3369561856 23326
51939.2494357027 46477
21887.3089671038 24461
17705.3884423547 15594
34497.6312928063 21641
16741.7619292951 12591
14347.5960493411 13666
11702.5107131581 14906
15384.9025107896 14322
26293.4860586082 12051
21797.3828009324 14127
47442.03007612 48591
56403.3907952524 71843
40976.2597300077 51007
32295.1270107712 56344
44415.5667781166 44351
57990.9480437458 46095
27274.6683122971 65484
42228.4015718477 65896
32322.3200290184 69208
50540.7270512422 65128
28931.1976451394 58736
29192.044686905 45989
30611.5417476212 45804
58934.1764197069 57373
32463.8284703362 66667
40580.8347168307 60186
25823.8474567375 36550
43809.2245716887 43454
26210.9907545732 38958
47179.2112439383 58594
34681.6616891753 44246
48748.1104611666 42685
40279.5421792499 35979
29928.4344917476 37455
26163.6248772579 35219
18353.2671163226 21853
12815.6713196967 14158
12028.1473472058 12999
32237.5481779027 21962
21996.6058296035 17792
20208.6700970026 16343
18336.0675699421 16766
21893.2582137366 19778
40852.5763512646 25179
21128.3913453761 23808
12737.7307438651 17309
15902.1478236229 13751
14313.6222526173 15814
16008.2434618764 15302
18589.2296178308 14142
31995.0541933514 34647
24649.2648442959 22113
12593.5027097997 13548
19023.3450080294 10734
15741.2347725746 17111
20696.8838750028 17682
25854.6835187205 36008
15968.0357906978 13452
13778.1861956575 11514
17021.1491729949 15247
15497.0399405377 13055
17132.3981324307 12412
14059.2967962685 11182
18543.777803383 12502
24203.0362548967 16872
17526.4666939149 20176
13771.4868196773 13696
20279.0517243758 16114
17424.0575403494 11978
13850.4303571944 13820
17342.3561254782 8548
25270.6353404512 10041
15798.8785800152 6062
15172.42264602 18361
15540.9887418969 13896
18615.9068983923 16047
22798.1917791807 13980
11760.2670136552 12620
10719.7781383241 11907
25463.182521696 4238
23571.3278257976 14435
12934.3046054613 11636
15642.5995596764 13892
17374.286536543 10733
16645.5884320997 10723
21315.5167770522 12165
26249.6839118669 10971
13667.7974870948 11334
20268.2147462831 6847
13990.7478298596 10127
27664.8732935459 23328
12619.7536786783 9649
16501.3407153243 9151
15893.0218364894 8986
17676.1576753327 7578
12313.3608123893 8648
10240.8258165785 8612
15987.6136419688 10103
13734.0651734663 9229
12745.187650768 9771
9159.2864217949 9004
15338.6998221089 10071
15013.8319901644 10246
11687.5695523611 9652
10216.4615071254 8552
10879.012677666 9133
9954.19582725442 10084
17880.3216622539 8173
12639.1205557535 7440
11315.4031848243 10928
