predict_all true_all
29.6676332695982 28.4
31.7679376884815 30
27.0007796586257 27.5
30.6595263518227 27.4
25.2284518338712 27.3
29.8493399220821 27.5
30.3473624046514 26.7
33.4755947143382 34.6
31.1073914753974 30.4
30.144304120036 31.2
32.9656284515574 36.9
31.259111845977 30.7
29.8972450428946 29.3
35.6434694856202 32.9
33.4316787471152 34.1
36.6097973483341 35.8
34.1612380631806 34.6
39.9676590593338 44.2
40.625240385877 42.6
36.865709360592 39.4
38.5660411371975 40
35.3172592613754 34.7
29.4402454200841 26.8
35.4042270233751 32.9
29.5820744532988 28.7
33.8916813689037 39.2
31.3588239078833 32
39.0567875561938 36.7
32.3238665647044 23
26.3174448717518 26.3
27.4395249364564 27.2
27.1488094153669 18.9
34.150836446376 34
36.1005793845638 36.2
31.0242009083072 27.4
32.7422181787013 30.9
26.6505353299124 22.6
28.8753071297694 28.5
24.9225945346639 23.4
28.8381453840675 31.2
29.9191174442601 30
26.0384737702137 25.6
26.0304642896499 28.8
31.5961829719165 31
31.9747513386668 32.7
30.6698299577967 28.5
30.5335536731192 29.2
29.1549094880466 29
28.972327345844 27.1
28.4753397160496 28.7
31.3711775995525 30.9
25.4056914353452 24.9
28.0118115594463 25.1
25.2823930396863 24
27.5677017005532 25.7
25.7435528520393 25.6
33.6728710988314 29.4
27.0307364320895 26.1
40.4529677429584 42.1
39.5657220981459 44.1
39.3586219944173 41
38.9561087323417 43.6
37.7618099084362 45.3
39.1048742010346 44.2
39.6662837512335 41.6
36.6674065144261 42.5
35.9298821154201 40
36.6230887715941 41.3
37.7195450267775 41.9
36.3246368091666 36.7
36.930623255858 38.4
33.6802420684931 35.2
35.8830591893223 37.9
36.4870025509519 36.5
33.2646843111302 34.2
34.5398990792602 33.6
37.1049101318349 39.6
31.9799074489079 30.9
33.6169359190333 34.4
33.1506008922372 31
33.5919560608254 27.8
39.5520022747648 37.7
37.9333450740534 37.1
35.3155719962562 39.6
38.2263667790916 36
36.8853633617136 35
39.8021559106701 39.4
35.8577347566867 36.1
37.3674876364301 37.9
33.6397132408711 37.8
36.7377053853653 38.8
35.0909548781467 39.5
35.215954997638 38.1
33.4706133456355 36.3
33.5396342046743 34.1
31.3660797518739 33
34.7860317228088 33.1
34.4435231565794 33.7
36.308600269791 32.6
33.3618729927201 33.5
33.001338133496 30.6
35.2884105236708 38.8
35.8528154277867 39.4
37.3198974416318 38.2
39.5200713138236 39.7
37.4208959905501 36.8
38.6480490930877 38.9
36.5558510091406 38.5
33.5177329110211 41.4
37.254700008707 37.1
37.4999868113413 39.3
36.4742759445556 37
36.5927650347427 37
36.885519492573 37.4
36.8733074836386 36
39.4029658898734 39.7
38.376450949845 35.9
35.9392985799355 35.4
38.1659519643687 35.4
33.6641932741779 36.1
34.4384330344833 35.7
33.7003699951808 37.8
39.1617632855128 42.4
38.0879734445552 36.7
38.1261938104971 36.1
37.075563972294 36.7
38.604091540866 42
39.3610237303429 36.3
38.1436222432607 41.4
37.8537424803299 37.3
37.6540442338133 38.2
37.9383492198811 38.4
37.1535683340313 38.8
36.3684754793593 40.2
35.1082228814927 37
34.9780651893147 39.1
34.8004182320705 38.4
34.7765254471484 41.6
33.4372766042604 41.3
35.4626557978952 35.2
35.5545840677885 36.6
37.3112461813391 35.8
33.6974280094541 36.2
31.9444197294667 30.2
34.8521314301048 37.2
40.8669238198032 42.8
39.5651466619176 37.7
40.5683214100327 40.2
37.2006119349943 40.5
40.4646509010672 42.8
40.0831128560074 40.4
39.1031927116165 36.1
37.229420845815 37.9
39.5348290940196 40.3
39.2467199140868 44.7
38.9312543700871 39.3
38.0887197293805 41
38.0118470927977 39.6
39.2917092394488 40.5
41.4502703743297 38.6
36.9358473766191 31.8
35.9372583013556 39.3
38.3038586611886 37.7
38.4731137568345 40.9
38.8824596494974 39
35.2146797427165 39
37.3612438178212 39.7
33.7806228318647 36.4
36.8809717653616 37.3
37.1408419177803 38.6
32.7846064253227 32.9
36.8203265422629 33.5
28.4463278218508 28.2
33.3856625739947 34.9
32.9084588895604 33
33.4561184821999 31.9
31.0482847662559 30.9
32.0095601623567 28.8
26.8501427789593 28.8
33.9371862583823 33.6
33.3441507613044 32.2
33.446226619084 32.9
32.1247286983763 30.2
26.1983679432044 27.5
28.5682602081852 29.2
29.2498108339232 27.9
34.9139885093649 32.3
33.0249240067553 32.1
34.4961205777665 38.3
31.7020896897276 34.4
35.9582693222518 37.5
34.0573705827124 35.8
33.8675526940633 36.5
35.8151235238472 34.9
38.2698134007064 40.7
31.8473168299089 31.1
32.337816201594 34.3
31.0848040506486 32.5
27.0942873069272 26.1
29.4959335287011 31
34.5861983959598 33.7
36.2147088269237 34.4
30.5504654446913 32.9
27.7002603405483 30.1
24.1639846655086 26
33.6433941559319 36.6
27.5607053841288 28.3
26.8726782535569 25.6
26.2357076679896 25.8
26.5263141744695 26.8
29.4973252049062 32.8
30.5868102319547 28.3
29.39980411469 27.8
27.0547485555278 20
28.7322272015093 26.8
27.0096893843855 27.4
27.7108259101204 26.8
30.9009907377897 29.1
33.0234439360534 33
33.0952053864347 36
27.5002928520318 26.6
31.2529250347862 30.3
31.8601145652176 29.3
28.7512280151637 28.4
28.5078633236612 28.8
29.6249990717551 30.4
33.4273912216633 31.2
32.8515730136075 30.7
28.2556575586261 28.1
27.1417158340787 26
27.8617871275337 29
27.1987685752773 28.3
29.7608981895211 32
28.1025381357982 26.6
31.3408264804516 32.9
30.6657923775878 32.7
30.8464803831263 28.3
32.3146359808293 30.2
27.4733558893822 29.6
28.3979402633613 30.9
33.2861456049989 31.2
26.0093873216858 27.2
28.0633338181644 26.4
28.6647661200755 24.6
26.1203040600255 25.6
28.5420803282461 26.7
27.0514048212064 25.7
29.6180171070534 29.5
29.5770497570751 26.1
27.8133508646656 23.7
28.2388887210639 25
27.8254833738362 27.1
27.7117079732992 25.6
29.8289210901894 27.2
29.6920652236682 25.5
28.6503440615137 26.3
25.3428149387625 24
26.0863694230449 25.6
27.2921877554142 24.8
27.6281131907255 24.9
23.7830569461167 23.9
25.8628805049343 25
35.9509400611501 36.3
32.5851635899869 28.8
24.5060306878039 20.3
34.9685754122009 32.4
35.2972046462863 34
38.0236825915007 34.9
37.1368822613841 35.6
36.1444470905858 36.2
39.367781311058 37.2
36.4237722441933 33
33.5531901497763 33
33.0019376013628 32
34.2145889772421 34.3
36.5187293437857 37.8
37.9486539314774 38.2
36.6402302317286 36.4
29.6974910077369 28.3
28.9505786798523 28.9
28.9539000694356 27.6
32.8562540831477 35.3
25.5746990007792 27.1
25.8258776512366 25
30.3817244370276 30.6
29.9290175721455 32.6
30.1306980889101 30.3
25.7044702087189 24.4
25.6276909236051 24.5
25.8165992058944 25.7
27.2059750627716 24.4
26.6121514933652 25
25.2101595653839 26.6
25.5335979149691 24.5
24.9902156254178 23.9
24.8302253239203 22.7
25.6290995810169 25.8
26.3065390361626 24.1
24.6698721573147 26.9
23.8069166955189 24.6
26.3909419845714 25.6
27.2071853905406 25
26.5090733262911 24.4
28.0295902418085 26
25.9376564596389 24.2
39.7426367369007 40.9
30.3473076585825 31.4
33.0129477286767 28.7
33.8236808219639 31.5
27.1484349512735 24.4
29.0594434272127 22
